id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,93,0,10.232,0,1611596262,850731,1611596262850,1611596262999,149,0
1,31.1,93,0,10.4029,0,1611596274,895731,1611596274895,1611596274926,31,118
2,31.2,93,0,10.5495,0,1611596286,939731,1611596286939,1611596287061,122,91
3,31.2,93,0,10.5495,0,1611596298,983740,1611596298983,1611596299042,59,63
4,31.2,93,0,10.6227,0,1611596311,29730,1611596311029,1611596311057,28,31
6,31.2,93,0,10.5495,0,1611596335,118738,1611596335118,1611596335197,79,51
7,31.3,93,0,10.696,0,1611596347,162730,1611596347162,1611596347272,110,31
8,31.3,92,0,10.5983,0,1611596359,205729,1611596359205,1611596359252,47,63
9,31.3,92,3.3211,10.2076,0,1611596371,250729,1611596371250,1611596371276,26,21
10,31.3,93,0,10.8913,0,1611596383,294737,1611596383294,1611596383419,125,99
11,31.4,93,0,10.8669,0,1611596395,338729,1611596395338,1611596395369,31,94
12,31.4,92,0,11.3309,0,1611596407,382728,1611596407382,1611596407408,26,5
13,31.4,92,0,11.3065,0,1611596419,425728,1611596419425,1611596419566,141,115
14,31.4,92,0,11.3309,0,1611596431,470728,1611596431470,1611596431495,25,116
