id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,7.2527,0,1611251121,979715,1611251121979,1611251122037,58,0
1,30.3,95,0,6.7643,0,1611251133,761713,1611251133761,1611251133819,58,0
2,30.2,95,0,6.6422,0,1611251145,542715,1611251145542,1611251145601,59,1
3,30.2,95,0,6.6667,0,1611251157,322720,1611251157322,1611251157378,56,3
4,30.2,95,0,8.4737,0,1611251169,103714,1611251169103,1611251169158,55,1
5,30.2,95,0,9.1331,0,1611251180,884712,1611251180884,1611251180939,55,0
6,30.1,95,0,8.083,0,1611251192,665714,1611251192665,1611251192720,55,0
7,30.2,95,0,7.3504,0,1611251204,446712,1611251204446,1611251204502,56,1
8,30.1,95,0,7.4725,0,1611251216,227713,1611251216227,1611251216281,54,2
9,30.2,95,0,7.3748,0,1611251228,8711,1611251228008,1611251228061,53,1
10,30.3,95,0,7.3504,0,1611251239,788713,1611251239788,1611251239841,53,0
11,30.2,95,0,7.9609,0,1611251251,569711,1611251251569,1611251251623,54,1
12,30.2,95,0,8.0342,0,1611251263,350712,1611251263350,1611251263402,52,2
13,30.2,95,0,10.5006,0,1611251275,131710,1611251275131,1611251275183,52,0
14,30.2,95,0,9.3284,0,1611251286,912712,1611251286912,1611251286963,51,1
