id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,10.72,0,1611253852,516346,1611253852516,1611253852638,122,0
1,30,95,0,10.77,0,1611253865,802344,1611253865802,1611253865922,120,2
2,30,95,0,10.74,0,1611253879,88346,1611253879088,1611253879207,119,1
3,30.1,95,0,10.92,0,1611253892,375343,1611253892375,1611253892494,119,0
4,30.1,95,0,10.92,0,1611253905,661345,1611253905661,1611253905780,119,0
5,29.9,95,0,10.94,0,1611253918,947343,1611253918947,1611253919065,118,1
6,30,95,0,10.94,0,1611253932,233345,1611253932233,1611253932351,118,0
7,30,95,0,10.94,0,1611253945,518342,1611253945518,1611253945636,118,0
8,30,95,0,11.01,0,1611253958,805344,1611253958805,1611253958922,117,1
9,30.1,95,0,10.87,0,1611253972,91342,1611253972091,1611253972208,117,0
10,30.1,95,0,11.11,0,1611253985,377344,1611253985377,1611253985494,117,0
11,30,95,0,11.09,0,1611253998,662341,1611253998662,1611253998777,115,2
12,30,95,0,10.74,0,1611254011,947343,1611254011947,1611254012063,116,1
13,29.9,95,0,11.31,0,1611254025,233349,1611254025233,1611254025348,115,1
14,29.9,95,0,11.33,0,1611254038,519342,1611254038519,1611254038634,115,0
