id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.5,90,0,18,0,1611593604,625534,1611593604625,1611593604820,195,0
1,31.4,90,0,18.02,0,1611593621,671534,1611593621671,1611593621921,250,55
2,31.4,90,0,17.9,0,1611593638,715533,1611593638715,1611593638858,143,107
3,31.4,90,0,17.8,0,1611593655,760533,1611593655760,1611593655917,157,14
4,31.4,90,0,17.53,0,1611593672,805533,1611593672805,1611593673018,213,56
5,31.4,90,0,17.58,0,1611593689,850531,1611593689850,1611593690016,166,47
6,31.4,90,0,17.8,0,1611593706,896532,1611593706896,1611593707117,221,55
7,31.4,90,0,21,0,1611593723,940531,1611593723940,1611593724115,175,46
8,31.4,89,0,22.22,0,1611593740,987530,1611593740987,1611593741216,229,54
9,31.4,89,0,21.83,0,1611593758,33530,1611593758033,1611593758214,181,48
10,31.4,89,0,16.56,0,1611593775,78530,1611593775078,1611593775315,237,56
11,31.3,89,0,17.31,0,1611593792,123529,1611593792123,1611593792313,190,47
12,31.2,90,0,17.14,0,1611593809,169540,1611593809169,1611593809414,245,55
13,31.2,90,0,17.12,0,1611593826,214529,1611593826214,1611593826412,198,47
14,31.2,90,0,17.12,0,1611593843,259528,1611593843259,1611593843410,151,47
