id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.299999,93,0,19.853479,0,1611420306,289721,1611420306289,1611420306391,102,0
1,30.299999,92,0,19.1453,0,1611420318,324723,1611420318324,1611420318472,148,46
2,30.4,93,0,17.826618,0,1611420330,360721,1611420330360,1611420330454,94,54
3,30.299999,92,0,17.289377,0,1611420342,396722,1611420342396,1611420342536,140,46
4,30.200001,93,0,17.167276,0,1611420354,432720,1611420354432,1611420354519,87,53
5,30.299999,93,0,17.264957,0,1611420366,468722,1611420366468,1611420366600,132,45
6,30.4,92,0,18.388279,0,1611420378,505720,1611420378505,1611420378582,77,55
7,30.299999,92,0,19.194139,0,1611420390,540722,1611420390540,1611420390662,122,45
8,30.299999,93,0,19.658119,0,1611420402,575719,1611420402575,1611420402643,68,54
9,30.4,93,0,19.633699,0,1611420414,611721,1611420414611,1611420414726,115,47
10,30.299999,92,0,18.827839,0,1611420426,646727,1611420426646,1611420426708,62,53
11,30.299999,92,0,18.876678,0,1611420438,682721,1611420438682,1611420438790,108,46
12,30.299999,92,0,18.315018,0,1611420450,718717,1611420450718,1611420450771,53,55
13,30.299999,92,0,17.924297,0,1611420462,754720,1611420462754,1611420462780,26,27
14,30.4,93,0,17.582418,0,1611420474,791717,1611420474791,1611420474836,45,19
