id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,19.07,0,1611588482,373877,1611588482373,1611588482613,240,0
1,30.4,95,0,19.17,0,1611588495,413875,1611588495413,1611588495618,205,35
2,30.4,95,0,17.97,0,1611588508,453877,1611588508453,1611588508724,271,66
3,30.4,94,0,22.93,0,1611588521,492874,1611588521492,1611588521729,237,34
4,30.4,94,0,20.05,0,1611588534,532876,1611588534532,1611588534736,204,33
5,30.5,95,0,23.08,0,1611588547,572874,1611588547572,1611588547841,269,65
6,30.4,95,0,22.69,0,1611588560,611876,1611588560611,1611588560845,234,35
7,30.4,95,0,23.49,0,1611588573,651873,1611588573651,1611588573850,199,35
8,30.5,95,0,23.37,0,1611588586,691875,1611588586691,1611588586957,266,67
9,30.4,94,0,22.81,0,1611588599,732873,1611588599732,1611588599962,230,36
10,30.4,94,0,23.05,0,1611588612,771875,1611588612771,1611588612966,195,35
11,30.4,94,0,23.03,0,1611588625,811872,1611588625811,1611588626073,262,67
12,30.4,94,0,22.98,0,1611588638,851874,1611588638851,1611588639078,227,35
13,30.4,94,0,22.78,0,1611588651,890872,1611588651890,1611588652082,192,35
14,30.5,93,0,22.15,0,1611588664,930874,1611588664930,1611588665190,260,68
