id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,12.063492,0,1611252084,324171,1611252084324,1611252084542,218,0
1,30.1,95,0,10.72039,0,1611252096,857169,1611252096857,1611252097074,217,1
2,30.1,95,0,10.62271,0,1611252109,388171,1611252109388,1611252109604,216,1
3,30.1,95,0,11.208791,0,1611252121,918168,1611252121918,1611252122134,216,0
4,30,95,0,11.086691,0,1611252134,449170,1611252134449,1611252134664,215,1
5,30.1,95,0,11.697191,0,1611252146,980176,1611252146980,1611252147195,215,0
6,30.1,95,0,11.306471,0,1611252159,511170,1611252159511,1611252159725,214,1
7,30.1,95,0,11.648352,0,1611252172,42167,1611252172042,1611252172258,216,2
8,30,95,0,11.990232,0,1611252184,574169,1611252184574,1611252184787,213,3
9,30,95,0,13.137973,0,1611252197,104167,1611252197104,1611252197317,213,0
10,30.1,95,0,13.064713,0,1611252209,635169,1611252209635,1611252209847,212,1
11,30.1,95,0,12.820513,0,1611252222,166166,1611252222166,1611252222378,212,0
12,30.1,95,0,12.356532,0,1611252234,697168,1611252234697,1611252234908,211,1
13,30.1,95,0,10.549451,0,1611252247,228166,1611252247228,1611252247439,211,0
14,30.1,95,0,10.72039,0,1611252259,760168,1611252259760,1611252259971,211,0
