id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.200001,95,0,11.355311,0,1611252581,38793,1611252581038,1611252581072,34,0
1,30.299999,95,0,11.648352,0,1611252592,820791,1611252592820,1611252592853,33,1
2,30.299999,95,0,12.820513,0,1611252604,601793,1611252604601,1611252604634,33,0
3,30.299999,95,0,13.211233,0,1611252616,382798,1611252616382,1611252616414,32,1
4,30.299999,95,0,12.380953,0,1611252628,163792,1611252628163,1611252628194,31,1
5,30.299999,95,0,11.379731,0,1611252639,944790,1611252639944,1611252639975,31,0
6,30.299999,95,0,11.306471,0,1611252651,724792,1611252651724,1611252651755,31,0
7,30.299999,95,0,11.208791,0,1611252663,505790,1611252663505,1611252663536,31,0
8,30.200001,95,0,12.258852,0,1611252675,286791,1611252675286,1611252675315,29,2
9,30.1,95,0,11.404151,0,1611252687,67789,1611252687067,1611252687095,28,1
10,30.1,95,0,11.697191,0,1611252698,848791,1611252698848,1611252698877,29,1
11,30.1,95,0,11.111111,0,1611252710,629789,1611252710629,1611252710657,28,1
12,30.1,95,0,10.964591,0,1611252722,410790,1611252722410,1611252722439,29,1
13,30.1,95,0,10.671551,0,1611252734,191788,1611252734191,1611252734220,29,0
14,30.1,95,0,10.549451,0,1611252745,971790,1611252745971,1611252745999,28,1
