id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.7,91,0,23.9072,0,1611589082,977055,1611589082977,1611589083105,128,0
1,30.7,90,0,23.6386,0,1611589099,517057,1611589099517,1611589099670,153,25
2,30.8,90,0,22.5397,0,1611589116,57059,1611589116057,1611589116261,204,51
3,30.8,90,0,23.8339,0,1611589132,597056,1611589132597,1611589132749,152,52
4,30.8,90,0,23.37,0,1611589149,136058,1611589149136,1611589149334,198,46
5,30.8,90,0,23.4921,0,1611589165,676056,1611589165676,1611589165820,144,54
6,30.8,91,0,23.0525,0,1611589182,217062,1611589182217,1611589182409,192,48
7,30.8,91,0,23.5897,0,1611589198,756055,1611589198756,1611589198899,143,49
8,30.9,90,0,22.7839,0,1611589215,296057,1611589215296,1611589215485,189,46
9,31,91,0,23.0525,0,1611589231,835054,1611589231835,1611589231970,135,54
10,31,92,0,22.3199,0,1611589248,375056,1611589248375,1611589248560,185,50
11,31.1,92,0,21.6361,0,1611589264,915054,1611589264915,1611589265043,128,57
12,31,92,0,20.5372,0,1611589281,455055,1611589281455,1611589281635,180,52
13,31,92,0,20.3419,0,1611589297,994053,1611589297994,1611589298121,127,53
14,31,92,0,21.514,0,1611589314,534055,1611589314534,1611589314708,174,47
