id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.200001,92,0,17.606838,0,1611419979,66125,1611419979066,1611419979224,158,0
1,30.1,92,0,17.411478,0,1611419992,352123,1611419992352,1611419992434,82,76
2,30.1,93,0,17.582418,0,1611420005,638125,1611420005638,1611420005746,108,26
3,30.1,92,0,18.510378,0,1611420018,924122,1611420018924,1611420019057,133,25
4,30.200001,92,0,19.78022,0,1611420032,210124,1611420032210,1611420032266,56,77
5,30.1,92,0,20.2442,0,1611420045,496122,1611420045496,1611420045578,82,26
6,30.1,93,0,19.023199,0,1611420058,781124,1611420058781,1611420058890,109,27
7,30.1,93,0,19.78022,0,1611420072,66121,1611420072066,1611420072202,136,27
8,30.1,92,0,19.291819,0,1611420085,352123,1611420085352,1611420085411,59,77
9,30.1,93,0,19.1453,0,1611420098,638121,1611420098638,1611420098723,85,26
10,30.1,93,0,19.1453,0,1611420111,924123,1611420111924,1611420111962,38,47
11,30.1,93,0,19.60928,0,1611420125,210128,1611420125210,1611420125348,138,100
12,30.1,93,0,20.488401,0,1611420138,496122,1611420138496,1611420138556,60,78
13,30.1,94,0,20.683762,0,1611420151,782120,1611420151782,1611420151867,85,25
14,30.1,93,0,20.17094,0,1611420165,68121,1611420165068,1611420165181,113,28
