id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.4,95,0,19.07,0,1611588480,365877,1611588480365,1611588480976,611,0
1,30.4,95,0,19.17,0,1611588493,405875,1611588493405,1611588493672,267,344
2,30.4,95,0,17.97,0,1611588506,445877,1611588506445,1611588506622,177,90
3,30.4,94,0,22.93,0,1611588519,484874,1611588519484,1611588519684,200,23
4,30.4,94,0,20.05,0,1611588532,524876,1611588532524,1611588532788,264,64
5,30.5,95,0,23.08,0,1611588545,564874,1611588545564,1611588545793,229,35
6,30.4,95,0,22.69,0,1611588558,603876,1611588558603,1611588558798,195,34
7,30.4,95,0,23.49,0,1611588571,643873,1611588571643,1611588571905,262,67
8,30.5,95,0,23.37,0,1611588584,683875,1611588584683,1611588584911,228,34
9,30.4,94,0,22.81,0,1611588597,724873,1611588597724,1611588597914,190,38
10,30.4,94,0,23.05,0,1611588610,764875,1611588610764,1611588611021,257,67
11,30.4,94,0,23.03,0,1611588623,803871,1611588623803,1611588624025,222,35
12,30.4,94,0,22.98,0,1611588636,843874,1611588636843,1611588637031,188,34
13,30.4,94,0,22.78,0,1611588649,883872,1611588649883,1611588650138,255,67
14,30.5,93,0,22.15,0,1611588662,922874,1611588662922,1611588663142,220,35
