id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,92,0,17.3382,0,1611589520,355417,1611589520355,1611589520428,73,0
1,30.9,90,0,17.6557,0,1611589535,146415,1611589535146,1611589535275,129,56
2,31,91,0,18.3639,0,1611589549,936409,1611589549936,1611589550021,85,44
3,31.1,91,0,17.9487,0,1611589564,725406,1611589564725,1611589564869,144,59
4,31.1,91,0,16.4103,0,1611589579,514408,1611589579514,1611589579615,101,43
5,31,92,0,16.6545,0,1611589594,304406,1611589594304,1611589594360,56,45
6,31.1,92,0,15.2381,0,1611589609,94415,1611589609094,1611589609208,114,58
7,30.9,91,0,16.5324,0,1611589623,884413,1611589623884,1611589623955,71,43
8,31,92,0,15.3358,0,1611589638,674407,1611589638674,1611589638799,125,54
9,31,92,0,16.044,0,1611589653,464413,1611589653464,1611589653548,84,41
10,31,93,0,16.8742,0,1611589668,254406,1611589668254,1611589668394,140,56
11,31,91,0,17.0696,0,1611589683,43404,1611589683043,1611589683140,97,43
12,31.1,92,0,18.0952,0,1611589697,833406,1611589697833,1611589697885,52,45
13,31,91,0,17.7534,0,1611589712,623403,1611589712623,1611589712733,110,58
14,31,90,0,18.5836,0,1611589727,413413,1611589727413,1611589727481,68,42
