id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.6,90,0,15.6288,0,1611595014,783814,1611595014783,1611595014867,84,0
1,31.6,90,0,16.2882,0,1611595031,829814,1611595031829,1611595031910,81,3
2,31.6,90,0,16.1661,0,1611595048,874814,1611595048874,1611595049057,183,102
3,31.6,90,0,16.1416,0,1611595065,921813,1611595065921,1611595066055,134,49
4,31.6,90,0,16.337,0,1611595082,967813,1611595082967,1611595083056,89,45
5,31.6,90,0,16.1416,0,1611595100,11812,1611595100011,1611595100154,143,54
6,31.6,90,0,16.337,0,1611595117,57812,1611595117057,1611595117151,94,49
7,31.6,90,0,16.2882,0,1611595134,103812,1611595134103,1611595134253,150,56
8,31.6,90,0,15.8974,0,1611595151,149811,1611595151149,1611595151251,102,48
9,31.6,90,0,15.6288,0,1611595168,195811,1611595168195,1611595168352,157,55
10,31.6,90,0,15.6532,0,1611595185,240811,1611595185240,1611595185350,110,47
11,31.6,90,0,15.409,0,1611595202,286810,1611595202286,1611595202451,165,55
12,31.6,90,0,15.0916,0,1611595219,332810,1611595219332,1611595219449,117,48
13,31.6,90,0,14.4567,0,1611595236,376810,1611595236376,1611595236552,176,59
14,31.6,90,0,14.2857,0,1611595253,421809,1611595253421,1611595253554,133,43
