id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,8.1319,0,1611251412,699769,1611251412699,1611251412756,57,0
1,30,95,0,8.7668,0,1611251423,731767,1611251423731,1611251423787,56,1
2,30.1,95,0,10.9646,0,1611251434,762769,1611251434762,1611251434817,55,1
3,29.9,95,0,9.768,0,1611251445,793767,1611251445793,1611251445848,55,0
4,30,95,0,8.5714,0,1611251456,824768,1611251456824,1611251456878,54,1
5,29.9,95,0,8.1319,0,1611251467,855766,1611251467855,1611251467909,54,0
6,30,95,0,9.5238,0,1611251478,886768,1611251478886,1611251478940,54,0
7,30,95,0,10.4518,0,1611251489,917774,1611251489917,1611251489971,54,0
8,30,95,0,10.5495,0,1611251500,948767,1611251500948,1611251501001,53,1
9,30,95,0,10.3297,0,1611251511,979773,1611251511979,1611251512032,53,0
10,29.9,95,0,11.7705,0,1611251523,10767,1611251523010,1611251523063,53,0
11,29.9,95,0,15.2381,0,1611251534,40765,1611251534040,1611251534092,52,1
12,29.9,95,0,15.7265,0,1611251545,71767,1611251545071,1611251545123,52,0
13,30,95,0,16.3858,0,1611251556,102764,1611251556102,1611251556152,50,2
14,29.9,95,0,17.2161,0,1611251567,133766,1611251567133,1611251567184,51,1
