id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,12.039072,0,1611252881,587561,1611252881587,1611252881773,186,0
1,30.1,95,0,11.672771,0,1611252892,619567,1611252892619,1611252892801,182,4
2,30.1,95,0,13.211233,0,1611252903,650565,1611252903650,1611252903834,184,2
3,30.1,95,0,12.039072,0,1611252914,681567,1611252914681,1611252914863,182,2
4,30.1,95,0,11.990232,0,1611252925,711564,1611252925711,1611252925893,182,0
5,30.1,95,0,12.942613,0,1611252936,742566,1611252936742,1611252936924,182,0
6,30.200001,95,0,12.478633,0,1611252947,773564,1611252947773,1611252947954,181,1
7,30.1,95,0,11.330892,0,1611252958,804566,1611252958804,1611252958994,190,9
8,30.1,95,0,11.892551,0,1611252969,834563,1611252969834,1611252970014,180,10
9,30.299999,95,0,11.819292,0,1611252980,865565,1611252980865,1611252981045,180,0
10,30.299999,95,0,13.455434,0,1611252991,895563,1611252991895,1611252992074,179,1
11,30.299999,95,0,12.356532,0,1611253002,926565,1611253002926,1611253003106,180,1
12,30.299999,95,0,13.406593,0,1611253013,957563,1611253013957,1611253014134,177,3
13,30.299999,95,0,13.235653,0,1611253024,988564,1611253024988,1611253025166,178,1
14,30.4,95,0,12.258852,0,1611253036,19562,1611253036019,1611253036197,178,0
