id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,91,0,18.2906,0,1611590242,789673,1611590242789,1611590243073,284,0
1,31.1,91,0,20.3175,0,1611590254,77675,1611590254077,1611590254323,246,38
2,31.2,91,0,20.293,0,1611590265,367677,1611590265367,1611590265688,321,75
3,31.2,91,0,17.0696,0,1611590276,655675,1611590276655,1611590276952,297,24
4,31.1,91,0,16.2882,0,1611590287,945676,1611590287945,1611590288216,271,26
5,31.1,91,0,17.5824,0,1611590299,232674,1611590299232,1611590299480,248,23
6,31.2,91,0,16.5812,0,1611590310,521676,1611590310521,1611590310743,222,26
7,31.1,90,0,16.3614,0,1611590321,809674,1611590321809,1611590322028,219,3
8,31.1,90,0,15.9707,0,1611590333,97675,1611590333097,1611590333374,277,58
9,31.1,91,0,16.0195,0,1611590344,386673,1611590344386,1611590344638,252,25
10,31.1,91,0,16.2882,0,1611590355,674675,1611590355674,1611590356004,330,78
11,31.1,90,0,17.3382,0,1611590366,963673,1611590366963,1611590367182,219,111
12,31.1,90,0,18.6325,0,1611590378,251675,1611590378251,1611590378532,281,62
13,31.1,91,0,16.801,0,1611590389,541671,1611590389541,1611590389796,255,26
14,31.1,91,0,15.6777,0,1611590400,829674,1611590400829,1611590401162,333,78
