id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.299999,92,0,8.180708,0,1611597376,627195,1611597376627,1611597376862,235,0
1,31.299999,92,0,8.864469,0,1611597391,174203,1611597391174,1611597391436,262,27
2,31.200001,92,0,7.570208,0,1611597405,719195,1611597405719,1611597405977,258,4
3,31.4,91,0,7.521368,0,1611597420,265194,1611597420265,1611597420516,251,7
4,31.299999,91,0,7.423687,0,1611597434,811194,1611597434811,1611597435056,245,6
5,31.299999,91,0,7.448107,0,1611597449,356194,1611597449356,1611597449701,345,100
6,31.200001,92,0,7.423687,0,1611597463,902193,1611597463902,1611597464240,338,7
7,31.200001,92,0.610504,7.643467,0,1611597478,448193,1611597478448,1611597478783,335,3
8,31.200001,92,0,7.594627,0,1611597492,993193,1611597492993,1611597493323,330,5
9,31.200001,92,0,7.570208,0,1611597507,539193,1611597507539,1611597507864,325,5
10,31.200001,92,0,7.643467,0,1611597522,84191,1611597522084,1611597522312,228,97
11,31.200001,92,0,7.692307,0,1611597536,631192,1611597536631,1611597536946,315,87
12,31.299999,92,0,7.814408,0,1611597551,176191,1611597551176,1611597551486,310,5
13,31.299999,92,0,7.814408,0,1611597565,723190,1611597565723,1611597565953,230,80
14,31.299999,92,0,7.838828,0,1611597580,268190,1611597580268,1611597580568,300,70
