id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,16.117216,0,1611590889,119302,1611590889119,1611590889179,60,0
1,31.1,90,0,15.677655,0,1611590903,909308,1611590903909,1611590904045,136,76
2,31.1,90,0,15.628816,0,1611590918,699306,1611590918699,1611590918789,90,46
3,31.1,91,0,12.039072,0,1611590933,488307,1611590933488,1611590933638,150,60
4,31.1,91,0,13.797314,0,1611590948,278305,1611590948278,1611590948386,108,42
5,31.1,91,0,12.478633,0,1611590963,68307,1611590963068,1611590963232,164,56
6,31.1,91,0,15.775335,0,1611590977,857304,1611590977857,1611590977976,119,45
7,31.1,90,0,13.553114,0,1611590992,647306,1611590992647,1611590992722,75,44
8,31.1,90,0,15.091575,0,1611591007,437304,1611591007437,1611591007570,133,58
9,31,90,0,16.092796,0,1611591022,227306,1611591022227,1611591022314,87,46
10,31,90,0,16.532356,0,1611591037,16303,1611591037016,1611591037163,147,60
11,31.1,90,0,15.848596,0,1611591051,806305,1611591051806,1611591051909,103,44
12,31,91,0,16.800978,0,1611591066,596303,1611591066596,1611591066757,161,58
13,30.9,90,0,16.678877,0,1611591081,386304,1611591081386,1611591081502,116,45
14,30.9,90,0,16.556776,0,1611591096,176302,1611591096176,1611591096248,72,44
