id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,90,0,17.58,0,1611594321,832024,1611594321832,1611594322022,190,0
1,31.4,90,0,17.85,0,1611594333,876028,1611594333876,1611594334107,231,41
2,31.4,90,0,17.24,0,1611594345,919028,1611594345919,1611594346190,271,40
3,31.4,90,0,17.22,0,1611594357,963028,1611594357963,1611594358150,187,84
4,31.4,90,0,16.43,0,1611594370,7027,1611594370007,1611594370193,186,1
5,31.4,90,0,16.78,0,1611594382,51027,1611594382051,1611594382336,285,99
6,31.4,90,0,17.41,0,1611594394,95027,1611594394095,1611594394317,222,63
7,31.4,90,0,17.14,0,1611594406,139027,1611594406139,1611594406400,261,39
8,31.4,90,0,16.87,0,1611594418,184026,1611594418184,1611594418483,299,38
9,31.4,90,0,16.8,0,1611594430,229026,1611594430229,1611594430413,184,115
10,31.4,90,0,16.36,0,1611594442,272026,1611594442272,1611594442547,275,91
11,31.5,90,0,16.39,0,1611594454,315026,1611594454315,1611594454528,213,62
12,31.4,90,0,16.58,0,1611594466,359025,1611594466359,1611594466541,182,31
13,31.5,90,0,16.48,0,1611594478,405024,1611594478405,1611594478590,185,3
14,31.5,90,0,15.85,0,1611594490,449024,1611594490449,1611594490675,226,41
