id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.200001,95,0,11.843712,0,1611249126,111938,1611249126111,1611249126307,196,0
1,30.1,95,0,12.087913,0,1611249135,889940,1611249135889,1611249136023,134,62
2,30.299999,95,0,12.356532,0,1611249145,666942,1611249145666,1611249145798,132,2
3,30.299999,95,0,12.893773,0,1611249155,443940,1611249155443,1611249155576,133,1
4,30.200001,95,0,13.797314,0,1611249165,219941,1611249165219,1611249165350,131,2
5,30.200001,95,0,14.041514,0,1611249174,996939,1611249174996,1611249175128,132,1
6,30.200001,95,0,14.383394,0,1611249184,773941,1611249184773,1611249184902,129,3
7,30.200001,95,0,14.969475,0,1611249194,550939,1611249194550,1611249194680,130,1
8,30.1,95,0,14.114774,0,1611249204,327941,1611249204327,1611249204457,130,0
9,30.200001,95,0,14.065934,0,1611249214,104938,1611249214104,1611249214233,129,1
10,30.1,95,0,14.676435,0,1611249223,881940,1611249223881,1611249224010,129,0
11,30.1,95,0,16.117216,0,1611249233,658938,1611249233658,1611249233786,128,1
12,30.200001,95,0,16.190475,0,1611249243,435940,1611249243435,1611249243563,128,0
13,30.200001,95,0,16.800978,0,1611249253,212938,1611249253212,1611249253341,129,1
14,30.1,95,0,16.800978,0,1611249262,989940,1611249262989,1611249263116,127,2
