id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,10.72,0,1611253854,20346,1611253854020,1611253854142,122,0
1,30,95,0,10.77,0,1611253867,306344,1611253867306,1611253867425,119,3
2,30,95,0,10.74,0,1611253880,592346,1611253880592,1611253880712,120,1
3,30.1,95,0,10.92,0,1611253893,879343,1611253893879,1611253893999,120,0
4,30.1,95,0,10.92,0,1611253907,165345,1611253907165,1611253907284,119,1
5,29.9,95,0,10.94,0,1611253920,451343,1611253920451,1611253920568,117,2
6,30,95,0,10.94,0,1611253933,737345,1611253933737,1611253933855,118,1
7,30,95,0,10.94,0,1611253947,22342,1611253947022,1611253947139,117,1
8,30,95,0,11.01,0,1611253960,309344,1611253960309,1611253960426,117,0
9,30.1,95,0,10.87,0,1611253973,595342,1611253973595,1611253973712,117,0
10,30.1,95,0,11.11,0,1611253986,881344,1611253986881,1611253986997,116,1
11,30,95,0,11.09,0,1611254000,166341,1611254000166,1611254000284,118,2
12,30,95,0,10.74,0,1611254013,451343,1611254013451,1611254013567,116,2
13,29.9,95,0,11.31,0,1611254026,737341,1611254026737,1611254026852,115,1
14,29.9,95,0,11.33,0,1611254040,23342,1611254040023,1611254040137,114,1
