id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.7,91,0,23.9072,0,1611589085,984057,1611589085984,1611589086154,170,0
1,30.7,90,0,23.6386,0,1611589102,523059,1611589102523,1611589102639,116,54
2,30.8,90,0,22.5397,0,1611589119,63056,1611589119063,1611589119230,167,51
3,30.8,90,0,23.8339,0,1611589135,602058,1611589135602,1611589135716,114,53
4,30.8,90,0,23.37,0,1611589152,142056,1611589152142,1611589152305,163,49
5,30.8,90,0,23.4921,0,1611589168,683058,1611589168683,1611589168788,105,58
6,30.8,91,0,23.0525,0,1611589185,222055,1611589185222,1611589185380,158,53
7,30.8,91,0,23.5897,0,1611589201,762057,1611589201762,1611589201864,102,56
8,30.9,90,0,22.7839,0,1611589218,301055,1611589218301,1611589218451,150,48
9,31,91,0,23.0525,0,1611589234,841056,1611589234841,1611589234939,98,52
10,31,92,0,22.3199,0,1611589251,381054,1611589251381,1611589251529,148,50
11,31.1,92,0,21.6361,0,1611589267,921056,1611589267921,1611589268116,195,47
12,31,92,0,20.5372,0,1611589284,461053,1611589284461,1611589284601,140,55
13,31,92,0,20.3419,0,1611589301,55,161158930100005,1611589301191,220,80
14,31,92,0,21.514,0,1611589317,540053,1611589317540,1611589317680,140,80
