id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,90,0,17.58,0,1611594322,83026,1611594322083,1611594322331,248,0
1,31.4,90,0,17.85,0,1611594334,128026,1611594334128,1611594334414,286,38
2,31.4,90,0,17.24,0,1611594346,171026,1611594346171,1611594346395,224,62
3,31.4,90,0,17.22,0,1611594358,215026,1611594358215,1611594358403,188,36
4,31.4,90,0,16.43,0,1611594370,258025,1611594370258,1611594370561,303,115
5,31.4,90,0,16.78,0,1611594382,303025,1611594382303,1611594382488,185,118
6,31.4,90,0,17.41,0,1611594394,347025,1611594394347,1611594394625,278,93
7,31.4,90,0,17.14,0,1611594406,391025,1611594406391,1611594406605,214,64
8,31.4,90,0,16.87,0,1611594418,436024,1611594418436,1611594418620,184,30
9,31.4,90,0,16.8,0,1611594430,480033,1611594430480,1611594430772,292,108
10,31.4,90,0,16.36,0,1611594442,524024,1611594442524,1611594442752,228,64
11,31.5,90,0,16.39,0,1611594454,567024,1611594454567,1611594454835,268,40
12,31.4,90,0,16.58,0,1611594466,610022,1611594466610,1611594466816,206,62
13,31.5,90,0,16.48,0,1611594478,656022,1611594478656,1611594478899,243,37
14,31.5,90,0,15.85,0,1611594490,701022,1611594490701,1611594490983,282,39
