id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,90,0,18.53,0,1611593971,991512,1611593971991,1611593972194,203,0
1,31.4,91,0,18.51,0,1611593986,536511,1611593986536,1611593986770,234,31
2,31.4,91,0,17.63,0,1611594001,82503,1611594001082,1611594001311,229,5
3,31.4,91,0,18.36,0,1611594015,627502,1611594015627,1611594015850,223,6
4,31.4,91,0,18.29,0,1611594030,173502,1611594030173,1611594030390,217,6
5,31.4,90,0,18.22,0,1611594044,718502,1611594044718,1611594044931,213,4
6,31.4,90,0,16.83,0,1611594059,265501,1611594059265,1611594059574,309,96
7,31.4,90,0,18.53,0,1611594073,811501,1611594073811,1611594074115,304,5
8,31.4,90,0,18.53,0,1611594088,356501,1611594088356,1611594088656,300,4
9,31.4,90,0,18.63,0,1611594102,902501,1611594102902,1611594103197,295,5
10,31.4,90,0,18.63,0,1611594117,448500,1611594117448,1611594117737,289,6
11,31.5,90,0,18.8,0,1611594131,993500,1611594131993,1611594132279,286,3
12,31.5,90,0,18.75,0,1611594146,539508,1611594146539,1611594146740,201,85
13,31.4,90,0,18.9,0,1611594161,84499,1611594161084,1611594161359,275,74
14,31.4,89,0,18.46,0,1611594175,630499,1611594175630,1611594175825,195,80
