id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,10.72,0,1611253851,764344,1611253851764,1611253851888,124,0
1,30,95,0,10.77,0,1611253865,50350,1611253865050,1611253865171,121,3
2,30,95,0,10.74,0,1611253878,336348,1611253878336,1611253878456,120,1
3,30.1,95,0,10.92,0,1611253891,622349,1611253891622,1611253891743,121,1
4,30.1,95,0,10.92,0,1611253904,909347,1611253904909,1611253905027,118,3
5,29.9,95,0,10.94,0,1611253918,195349,1611253918195,1611253918313,118,0
6,30,95,0,10.94,0,1611253931,481347,1611253931481,1611253931600,119,1
7,30,95,0,10.94,0,1611253944,767348,1611253944767,1611253944886,119,0
8,30,95,0,11.01,0,1611253958,53346,1611253958053,1611253958170,117,2
9,30.1,95,0,10.87,0,1611253971,339348,1611253971339,1611253971455,116,1
10,30.1,95,0,11.11,0,1611253984,625346,1611253984625,1611253984741,116,0
11,30,95,0,11.09,0,1611253997,911359,1611253997911,1611253998026,115,1
12,30,95,0,10.74,0,1611254011,195345,1611254011195,1611254011310,115,0
13,29.9,95,0,11.31,0,1611254024,481347,1611254024481,1611254024596,115,0
14,29.9,95,0,11.33,0,1611254037,767345,1611254037767,1611254037882,115,0
