id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.9,92,0,7.521368,0,1611599543,178100,1611599543178,1611599543470,292,0
1,30.9,92,0,7.667888,0,1611599555,223104,1611599555223,1611599555538,315,23
2,31,93,0,7.545787,0,1611599567,266104,1611599567266,1611599567518,252,63
3,31,92,0,7.203907,0,1611599579,311104,1611599579311,1611599579602,291,39
4,31,92,0,7.423687,0,1611599591,356103,1611599591356,1611599591685,329,38
5,31,93,0,7.716728,0,1611599603,398103,1611599603398,1611599603665,267,62
6,31,93,0,6.642247,0,1611599615,441103,1611599615441,1611599615749,308,41
7,31,93,0,7.448107,0,1611599627,485103,1611599627485,1611599627832,347,39
8,31.1,92,0,7.423687,0,1611599639,530101,1611599639530,1611599639813,283,64
9,31.1,92,0,7.277167,0,1611599651,575101,1611599651575,1611599651895,320,37
10,31.1,92,0,7.326007,0,1611599663,619101,1611599663619,1611599663877,258,62
11,31.1,91,0,7.448107,0,1611599675,662101,1611599675662,1611599675958,296,38
12,31.1,92,0,7.301587,0,1611599687,707100,1611599687707,1611599688043,336,40
13,31.1,92,0,7.448107,0,1611599699,751100,1611599699751,1611599700022,271,65
14,31,92,0,7.545787,0,1611599711,795100,1611599711795,1611599712106,311,40
