id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,92,0,10.23199,0,1611597008,877455,1611597008877,1611597009077,200,0
1,31.4,92,0,10.158731,0,1611597025,923455,1611597025923,1611597026178,255,55
2,31.4,91,0,9.93895,0,1611597042,969455,1611597042969,1611597043176,207,48
3,31.4,92,0,9.523809,0,1611597060,14454,1611597060014,1611597060279,265,58
4,31.4,92,0,9.230769,0,1611597077,60454,1611597077060,1611597077277,217,48
5,31.4,92,0,9.523809,0,1611597094,106453,1611597094106,1611597094377,271,54
6,31.4,92,0,9.352869,0,1611597111,151453,1611597111151,1611597111374,223,48
7,31.4,92,0,9.328449,0,1611597128,197453,1611597128197,1611597128353,156,67
8,31.4,92,0,8.986569,0,1611597145,243452,1611597145243,1611597145405,162,6
9,31.4,92,0,8.717949,0,1611597162,288452,1611597162288,1611597162471,183,21
10,31.4,91,0,8.620269,0,1611597179,334452,1611597179334,1611597179574,240,57
11,31.4,91,0,8.424909,0,1611597196,379451,1611597196379,1611597196572,193,47
12,31.4,91,0,7.887668,0,1611597213,424450,1611597213424,1611597213673,249,56
13,31.4,91,0,7.472528,0,1611597230,470451,1611597230470,1611597230669,199,50
14,31.4,91,0,7.301587,0,1611597247,515449,1611597247515,1611597247772,257,58
