id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,11.84,0,1611253475,891653,1611253475891,1611253476222,331,0
1,30.2,95,0,11.65,0,1611253490,428655,1611253490428,1611253490529,101,230
2,30.1,95,0,11.65,0,1611253504,963657,1611253504963,1611253505062,99,2
3,30.1,95,0,11.06,0,1611253519,499654,1611253519499,1611253519597,98,1
4,30.1,95,0,11.31,0,1611253534,35656,1611253534035,1611253534133,98,0
5,30.1,95,0,11.18,0,1611253548,571654,1611253548571,1611253548668,97,1
6,30.1,95,0,11.16,0,1611253563,107655,1611253563107,1611253563204,97,0
7,30.1,95,0,11.26,0,1611253577,643653,1611253577643,1611253577739,96,1
8,30.2,95,0,11.01,0,1611253592,179655,1611253592179,1611253592275,96,0
9,30.2,95,0,10.92,0,1611253606,715653,1611253606715,1611253606812,97,1
10,30.3,95,0,10.79,0,1611253621,251654,1611253621251,1611253621345,94,3
11,30.3,95,0,10.84,0,1611253635,786652,1611253635786,1611253635880,94,0
12,30.3,95,0,10.87,0,1611253650,322654,1611253650322,1611253650415,93,1
13,30.3,95,0,10.74,0,1611253664,858651,1611253664858,1611253664951,93,0
14,30.4,95,0,10.79,0,1611253679,394653,1611253679394,1611253679486,92,1
