id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.5,90,0,18,0,1611593602,369532,1611593602369,1611593602517,148,0
1,31.4,90,0,18.02,0,1611593619,415532,1611593619415,1611593620078,663,515
2,31.4,90,0,17.9,0,1611593636,459530,1611593636459,1611593636666,207,456
3,31.4,90,0,17.8,0,1611593653,504531,1611593653504,1611593653664,160,47
4,31.4,90,0,17.53,0,1611593670,550530,1611593670550,1611593670765,215,55
5,31.4,90,0,17.58,0,1611593687,594529,1611593687594,1611593687764,170,45
6,31.4,90,0,17.8,0,1611593704,640529,1611593704640,1611593704864,224,54
7,31.4,90,0,21,0,1611593721,685529,1611593721685,1611593721862,177,47
8,31.4,89,0,22.22,0,1611593738,731528,1611593738731,1611593738963,232,55
9,31.4,89,0,21.83,0,1611593755,777528,1611593755777,1611593755961,184,48
10,31.4,89,0,16.56,0,1611593772,822536,1611593772822,1611593773061,239,55
11,31.3,89,0,17.31,0,1611593789,867527,1611593789867,1611593790060,193,46
12,31.2,90,0,17.14,0,1611593806,913527,1611593806913,1611593807160,247,54
13,31.2,90,0,17.12,0,1611593823,958527,1611593823958,1611593824159,201,46
14,31.2,90,0,17.12,0,1611593841,3526,1611593841003,1611593841159,156,45
