id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31,91,0,12.112332,0,1611591227,77161,1611591227077,1611591227319,242,0
1,31.1,91,0,11.794871,0,1611591240,116163,1611591240116,1611591240323,207,35
2,31.1,91,0,11.892551,0,1611591253,156161,1611591253156,1611591253431,275,68
3,31.1,91,0,12.112332,0,1611591266,195162,1611591266195,1611591266435,240,35
4,31.1,91,0,12.258852,0,1611591279,235160,1611591279235,1611591279439,204,36
5,31.1,90,0,12.454212,0,1611591292,275162,1611591292275,1611591292546,271,67
6,31.1,91,0,16.532356,0,1611591305,314160,1611591305314,1611591305551,237,34
7,31.1,90,0,18.827839,0,1611591318,354161,1611591318354,1611591318556,202,35
8,31.1,91,0,18.97436,0,1611591331,394159,1611591331394,1611591331663,269,67
9,31.1,91,0,19.242979,0,1611591344,433161,1611591344433,1611591344670,237,32
10,31.1,91,0,18.876678,0,1611591357,472159,1611591357472,1611591357673,201,36
11,31.1,91,0,13.870574,0,1611591370,512168,1611591370512,1611591370780,268,67
12,31.1,90,0,14.285714,0,1611591383,551158,1611591383551,1611591383784,233,35
13,31.1,90,0,14.652015,0,1611591396,591160,1611591396591,1611591396789,198,35
14,31.1,90,0,14.896214,0,1611591409,631166,1611591409631,1611591409896,265,67
