id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.4,90,0,18.53,0,1611593972,493505,1611593972493,1611593972696,203,0
1,31.4,91,0,18.51,0,1611593987,38505,1611593987038,1611593987281,243,40
2,31.4,91,0,17.63,0,1611594001,584505,1611594001584,1611594001785,201,42
3,31.4,91,0,18.36,0,1611594016,129504,1611594016129,1611594016362,233,32
4,31.4,91,0,18.29,0,1611594030,675504,1611594030675,1611594030874,199,34
5,31.4,90,0,18.22,0,1611594045,220504,1611594045220,1611594045443,223,24
6,31.4,90,0,16.83,0,1611594059,767503,1611594059767,1611594059983,216,7
7,31.4,90,0,18.53,0,1611594074,312503,1611594074312,1611594074524,212,4
8,31.4,90,0,18.53,0,1611594088,858503,1611594088858,1611594089168,310,98
9,31.4,90,0,18.63,0,1611594103,404503,1611594103404,1611594103709,305,5
10,31.4,90,0,18.63,0,1611594117,950502,1611594117950,1611594118147,197,108
11,31.5,90,0,18.8,0,1611594132,495502,1611594132495,1611594132790,295,98
12,31.5,90,0,18.75,0,1611594147,41502,1611594147041,1611594147237,196,99
13,31.4,90,0,18.9,0,1611594161,586501,1611594161586,1611594161871,285,89
14,31.4,89,0,18.46,0,1611594176,132501,1611594176132,1611594176326,194,91
