id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,11.84,0,1611253479,900657,1611253479900,1611253480000,100,0
1,30.2,95,0,11.65,0,1611253494,436655,1611253494436,1611253494535,99,1
2,30.1,95,0,11.65,0,1611253508,971657,1611253508971,1611253509070,99,0
3,30.1,95,0,11.06,0,1611253523,507654,1611253523507,1611253523604,97,2
4,30.1,95,0,11.31,0,1611253538,43656,1611253538043,1611253538140,97,0
5,30.1,95,0,11.18,0,1611253552,579654,1611253552579,1611253552675,96,1
6,30.1,95,0,11.16,0,1611253567,115655,1611253567115,1611253567211,96,0
7,30.1,95,0,11.26,0,1611253581,651653,1611253581651,1611253581748,97,1
8,30.2,95,0,11.01,0,1611253596,187655,1611253596187,1611253596282,95,2
9,30.2,95,0,10.92,0,1611253610,723653,1611253610723,1611253610818,95,0
10,30.3,95,0,10.79,0,1611253625,258654,1611253625258,1611253625352,94,1
11,30.3,95,0,10.84,0,1611253639,794652,1611253639794,1611253639887,93,1
12,30.3,95,0,10.87,0,1611253654,330654,1611253654330,1611253654423,93,0
13,30.3,95,0,10.74,0,1611253668,866651,1611253668866,1611253668959,93,0
14,30.4,95,0,10.79,0,1611253683,401653,1611253683401,1611253683493,92,1
