id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.9,92,0,7.521368,0,1611599544,438102,1611599544438,1611599544786,348,0
1,30.9,92,0,7.667888,0,1611599556,483102,1611599556483,1611599556714,231,117
2,31,93,0,7.545787,0,1611599568,526102,1611599568526,1611599568850,324,93
3,31,92,0,7.203907,0,1611599580,570101,1611599580570,1611599580830,260,64
4,31,92,0,7.423687,0,1611599592,613100,1611599592613,1611599592844,231,29
5,31,93,0,7.716728,0,1611599604,657100,1611599604657,1611599604995,338,107
6,31,93,0,6.642247,0,1611599616,701100,1611599616701,1611599616978,277,61
7,31,93,0,7.448107,0,1611599628,744101,1611599628744,1611599629060,316,39
8,31.1,92,0,7.423687,0,1611599640,789099,1611599640789,1611599641042,253,63
9,31.1,92,0,7.277167,0,1611599652,834099,1611599652834,1611599653062,228,25
10,31.1,92,0,7.326007,0,1611599664,878099,1611599664878,1611599665207,329,101
11,31.1,91,0,7.448107,0,1611599676,922099,1611599676922,1611599677188,266,63
12,31.1,92,0,7.301587,0,1611599688,965098,1611599688965,1611599689271,306,40
13,31.1,92,0,7.448107,0,1611599701,9098,1611599701009,1611599701252,243,63
14,31,92,0,7.545787,0,1611599713,55098,1611599713055,1611599713279,224,19
