id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,90,0,16.117216,0,1611590888,366300,1611590888366,1611590888698,332,0
1,31.1,90,0,15.677655,0,1611590903,157302,1611590903157,1611590903328,171,161
2,31.1,90,0,15.628816,0,1611590917,947304,1611590917947,1611590918073,126,45
3,31.1,91,0,12.039072,0,1611590932,736301,1611590932736,1611590932819,83,43
4,31.1,91,0,13.797314,0,1611590947,526303,1611590947526,1611590947666,140,57
5,31.1,91,0,12.478633,0,1611590962,316301,1611590962316,1611590962412,96,44
6,31.1,91,0,15.775335,0,1611590977,105313,1611590977105,1611590977260,155,59
7,31.1,90,0,13.553114,0,1611590991,895300,1611590991895,1611590992006,111,44
8,31.1,90,0,15.091575,0,1611591006,685302,1611591006685,1611591006738,53,58
9,31,90,0,16.092796,0,1611591021,475300,1611591021475,1611591021598,123,70
10,31,90,0,16.532356,0,1611591036,264301,1611591036264,1611591036344,80,43
11,31.1,90,0,15.848596,0,1611591051,54299,1611591051054,1611591051294,240,160
12,31,91,0,16.800978,0,1611591065,844301,1611591065844,1611591065938,94,146
13,30.9,90,0,16.678877,0,1611591080,634305,1611591080634,1611591080786,152,58
14,30.9,90,0,16.556776,0,1611591095,424300,1611591095424,1611591095532,108,44
