id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.299999,92,0,14.603174,0,1611420570,972064,1611420570972,1611420571109,137,0
1,30.299999,92,0,14.505494,0,1611420581,757066,1611420581757,1611420581945,188,51
2,30.299999,92,0,14.456655,0,1611420592,542068,1611420592542,1611420592613,71,117
3,30.4,92,0,14.456655,0,1611420603,328066,1611420603328,1611420603447,119,48
4,30.4,92,0,14.456655,0,1611420614,111067,1611420614111,1611420614201,90,29
5,30.4,92,0,14.603174,0,1611420624,897065,1611420624897,1611420625055,158,68
6,30.4,93,0,14.725275,0,1611420635,683067,1611420635683,1611420635937,254,96
7,30.4,93,0,14.578754,0,1611420646,469065,1611420646469,1611420646558,89,165
8,30.4,93,0,14.456655,0,1611420657,255067,1611420657255,1611420657412,157,68
9,30.4,92,0,14.481074,0,1611420668,40064,1611420668040,1611420668164,124,33
10,30.5,92,0,14.700854,0,1611420678,825066,1611420678825,1611420678917,92,32
11,30.4,92,0,14.920635,0,1611420689,611064,1611420689611,1611420689763,152,60
12,30.6,92,0,14.969475,0,1611420700,396066,1611420700396,1611420700465,69,83
13,30.5,93,0,15.482295,0,1611420711,182062,1611420711182,1611420711267,85,16
14,30.4,92,0,15.702076,0,1611420721,968064,1611420721968,1611420722035,67,18
