id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,11.23,0,1611254207,414173,1611254207414,1611254207530,116,0
1,30.1,95,0,10.79,0,1611254219,450179,1611254219450,1611254219562,112,4
2,30,95,0,10.87,0,1611254231,485177,1611254231485,1611254231598,113,1
3,30.1,95,0,11.4,0,1611254243,521178,1611254243521,1611254243633,112,1
4,30.1,95,0,8.47,0,1611254255,557182,1611254255557,1611254255669,112,0
5,30.1,95,0,10.82,0,1611254267,593178,1611254267593,1611254267705,112,0
6,30,95,0,12.11,0,1611254279,629176,1611254279629,1611254279740,111,1
7,30,95,0,12.26,0,1611254291,664178,1611254291664,1611254291775,111,0
8,30,95,0,9.38,0,1611254303,700175,1611254303700,1611254303810,110,1
9,30.1,95,0,8.99,0,1611254315,736177,1611254315736,1611254315846,110,0
10,30,95,0,9.96,0,1611254327,772175,1611254327772,1611254327881,109,1
11,30,95,0,9.62,0,1611254339,808177,1611254339808,1611254339917,109,0
12,30,95,0,9.74,0,1611254351,844174,1611254351844,1611254351952,108,1
13,30,95,0,9.69,0,1611254363,879176,1611254363879,1611254363987,108,0
14,30,95,0,13.02,0,1611254375,915174,1611254375915,1611254376023,108,0
