id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.200001,92,0,17.606838,0,1611419977,561121,1611419977561,1611419977707,146,0
1,30.1,92,0,17.411478,0,1611419990,848123,1611419990848,1611419991000,152,6
2,30.1,93,0,17.582418,0,1611420004,134125,1611420004134,1611420004209,75,77
3,30.1,92,0,18.510378,0,1611420017,420122,1611420017420,1611420017521,101,26
4,30.200001,92,0,19.78022,0,1611420030,706124,1611420030706,1611420030835,129,28
5,30.1,92,0,20.2442,0,1611420043,992122,1611420043992,1611420044145,153,24
6,30.1,93,0,19.023199,0,1611420057,278124,1611420057278,1611420057354,76,77
7,30.1,93,0,19.78022,0,1611420070,562121,1611420070562,1611420070666,104,28
8,30.1,92,0,19.291819,0,1611420083,848123,1611420083848,1611420083978,130,26
9,30.1,93,0,19.1453,0,1611420097,134121,1611420097134,1611420097186,52,78
10,30.1,93,0,19.1453,0,1611420110,420123,1611420110420,1611420110498,78,26
11,30.1,93,0,19.60928,0,1611420123,706120,1611420123706,1611420123774,68,10
12,30.1,93,0,20.488401,0,1611420136,992122,1611420136992,1611420137123,131,63
13,30.1,94,0,20.683762,0,1611420150,278120,1611420150278,1611420150333,55,76
14,30.1,93,0,20.17094,0,1611420163,564122,1611420163564,1611420163643,79,24
