id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,91,0,18.2906,0,1611590243,545675,1611590243545,1611590243878,333,0
1,31.1,91,0,20.3175,0,1611590254,833677,1611590254833,1611590255141,308,25
2,31.2,91,0,20.293,0,1611590266,122675,1611590266122,1611590266342,220,88
3,31.2,91,0,17.0696,0,1611590277,411677,1611590277411,1611590277669,258,38
4,31.1,91,0,16.2882,0,1611590288,699674,1611590288699,1611590289035,336,78
5,31.1,91,0,17.5824,0,1611590299,988676,1611590299988,1611590300299,311,25
6,31.2,91,0,16.5812,0,1611590311,276674,1611590311276,1611590311496,220,91
7,31.1,90,0,16.3614,0,1611590322,565676,1611590322565,1611590322827,262,42
8,31.1,90,0,15.9707,0,1611590333,852673,1611590333852,1611590334091,239,23
9,31.1,91,0,16.0195,0,1611590345,142675,1611590345142,1611590345457,315,76
10,31.1,91,0,16.2882,0,1611590356,429673,1611590356429,1611590356721,292,23
11,31.1,90,0,17.3382,0,1611590367,719675,1611590367719,1611590367985,266,26
12,31.1,90,0,18.6325,0,1611590379,7673,1611590379007,1611590379249,242,24
13,31.1,91,0,16.801,0,1611590390,297683,1611590390297,1611590390615,318,76
14,31.1,91,0,15.6777,0,1611590401,584671,1611590401584,1611590401879,295,23
