id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,8.4982,0,1611255219,500004,1611255219500,1611255219773,273,0
1,30.1,95,0,8.254,0,1611255232,787006,1611255232787,1611255232984,197,76
2,30.1,95,0,8.9133,0,1611255246,73008,1611255246073,1611255246271,198,1
3,30.1,95,0,9.768,0,1611255259,359005,1611255259359,1611255259555,196,2
4,30.1,95,0,8.1807,0,1611255272,645007,1611255272645,1611255272841,196,0
5,30,95,0,6.8864,0,1611255285,931005,1611255285931,1611255286124,193,3
6,30.1,95,0,9.7192,0,1611255299,216007,1611255299216,1611255299411,195,2
7,30,95,0,6.2515,0,1611255312,502004,1611255312502,1611255312696,194,1
8,30.1,95,0,6.2759,0,1611255325,786006,1611255325786,1611255325980,194,0
9,30,95,0,6.6422,0,1611255339,72004,1611255339072,1611255339267,195,1
10,30,95,0,6.2759,0,1611255352,358006,1611255352358,1611255352551,193,2
11,29.9,95,0,6.4957,0,1611255365,644003,1611255365644,1611255365836,192,1
12,29.9,95,0,6.6422,0,1611255378,930005,1611255378930,1611255379122,192,0
13,29.9,95,0,6.3736,0,1611255392,216003,1611255392216,1611255392407,191,1
14,29.9,95,0,6.6911,0,1611255405,502005,1611255405502,1611255405694,192,1
