id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,91,0,18.2906,0,1611590243,797677,1611590243797,1611590244019,222,0
1,31.1,91,0,20.3175,0,1611590255,85675,1611590255085,1611590255348,263,41
2,31.2,91,0,20.293,0,1611590266,373677,1611590266373,1611590266610,237,26
3,31.2,91,0,17.0696,0,1611590277,663675,1611590277663,1611590277976,313,76
4,31.1,91,0,16.2882,0,1611590288,951676,1611590288951,1611590289170,219,94
5,31.1,91,0,17.5824,0,1611590300,240674,1611590300240,1611590300504,264,45
6,31.2,91,0,16.5812,0,1611590311,527676,1611590311527,1611590311768,241,23
7,31.1,90,0,16.3614,0,1611590322,817674,1611590322817,1611590323134,317,76
8,31.1,90,0,15.9707,0,1611590334,104675,1611590334104,1611590334397,293,24
9,31.1,91,0,16.0195,0,1611590345,394680,1611590345394,1611590345613,219,74
10,31.1,91,0,16.2882,0,1611590356,681675,1611590356681,1611590356927,246,27
11,31.1,90,0,17.3382,0,1611590367,971673,1611590367971,1611590368292,321,75
12,31.1,90,0,18.6325,0,1611590379,259675,1611590379259,1611590379556,297,24
13,31.1,91,0,16.801,0,1611590390,549672,1611590390549,1611590390765,216,81
14,31.1,91,0,15.6777,0,1611590401,836674,1611590401836,1611590402084,248,32
