id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,31.1,93,0,10.232,0,1611596262,599729,1611596262599,1611596262604,5,0
1,31.1,93,0,10.4029,0,1611596274,391731,1611596274391,1611596274468,77,72
2,31.2,93,0,10.5495,0,1611596286,435731,1611596286435,1611596286550,115,38
3,31.2,93,0,10.5495,0,1611596298,479731,1611596298479,1611596298531,52,63
4,31.2,93,0,10.6227,0,1611596310,525730,1611596310525,1611596310613,88,36
5,31.2,93,0,10.525,0,1611596322,570730,1611596322570,1611596322697,127,39
6,31.2,93,0,10.5495,0,1611596334,614730,1611596334614,1611596334677,63,64
7,31.3,93,0,10.696,0,1611596346,658730,1611596346658,1611596346761,103,40
8,31.3,92,0,10.5983,0,1611596358,702729,1611596358702,1611596358845,143,40
9,31.3,92,3.3211,10.2076,0,1611596370,747729,1611596370747,1611596370776,29,114
10,31.3,93,0,10.8913,0,1611596382,790729,1611596382790,1611596382908,118,89
11,31.4,93,0,10.8669,0,1611596394,834729,1611596394834,1611596394888,54,64
12,31.4,92,0,11.3309,0,1611596406,878728,1611596406878,1611596406973,95,41
13,31.4,92,0,11.3065,0,1611596418,923728,1611596418923,1611596419054,131,36
14,31.4,92,0,11.3309,0,1611596430,966728,1611596430966,1611596431042,76,55
