s,us,chegada,envio,delay_ms,jitter_ms
1616541288,519740,1616541288543,1616541288519,24,0
1616541288,571735,1616541288585,1616541288571,14,10
1616541288,622736,1616541288636,1616541288622,14,0
1616541288,672735,1616541288686,1616541288672,14,0
1616541288,723736,1616541288737,1616541288723,14,0
1616541288,774735,1616541288788,1616541288774,14,0
1616541288,825735,1616541288839,1616541288825,14,0
1616541288,876735,1616541288089,1616541288876,0,14
1616541288,927735,1616541288941,1616541288927,14,14
1616541288,978735,1616541288992,1616541288978,14,0
1616541289,29735,1616541289043,1616541289029,14,0
1616541289,80735,1616541289094,1616541289080,14,0
1616541289,131735,1616541289144,1616541289131,13,1
1616541289,182736,1616541289196,1616541289182,14,1
1616541289,233736,1616541289246,1616541289233,13,1
1616541289,284735,1616541289297,1616541289284,13,0
1616541289,335735,1616541289348,1616541289335,13,0
1616541289,386735,1616541289004,1616541289386,0,13
1616541289,437736,1616541289045,1616541289437,0,0
1616541289,488735,1616541289501,1616541289488,13,13
1616541289,539735,1616541289552,1616541289539,13,0
1616541289,590735,1616541289603,1616541289590,13,0
1616541289,641736,1616541289654,1616541289641,13,0
1616541289,692735,1616541289706,1616541289692,14,1
1616541289,743735,1616541289757,1616541289743,14,0
1616541289,794735,1616541289807,1616541289794,13,1
1616541289,845735,1616541289858,1616541289845,13,0
1616541289,896735,1616541289909,1616541289896,13,0
1616541289,947736,1616541289096,1616541289947,0,13
1616541289,998735,1616541290012,1616541289998,14,14
1616541290,49735,1616541290062,1616541290049,13,1
1616541290,100735,1616541290113,1616541290100,13,0
1616541290,151736,1616541290165,1616541290151,14,1
1616541290,202736,1616541290215,1616541290202,13,1
1616541290,253736,1616541290267,1616541290253,14,1
1616541290,304735,1616541290317,1616541290304,13,1
1616541290,355736,1616541290368,1616541290355,13,0
1616541290,406735,1616541290419,1616541290406,13,0
1616541290,457735,1616541290047,1616541290457,0,13
1616541290,508735,1616541290521,1616541290508,13,13
1616541290,559735,1616541290574,1616541290559,15,2
1616541290,610735,1616541290623,1616541290610,13,2
1616541290,661735,1616541290674,1616541290661,13,0
1616541290,712735,1616541290726,1616541290712,14,1
1616541290,763735,1616541290776,1616541290763,13,1
1616541290,814735,1616541290827,1616541290814,13,0
1616541290,865735,1616541290878,1616541290865,13,0
1616541290,916736,1616541290929,1616541290916,13,0
1616541290,967736,1616541290981,1616541290967,14,1
1616541291,18735,1616541291031,1616541291018,13,1
1616541291,69736,1616541291082,1616541291069,13,0
1616541291,120735,1616541291134,1616541291120,14,1
1616541291,171735,1616541291184,1616541291171,13,1
1616541291,222736,1616541291235,1616541291222,13,0
1616541291,273736,1616541291286,1616541291273,13,0
1616541291,324735,1616541291337,1616541291324,13,0
1616541291,375736,1616541291391,1616541291375,16,3
1616541291,426735,1616541291439,1616541291426,13,3
1616541291,477736,1616541291496,1616541291477,19,6
1616541291,528736,1616541291541,1616541291528,13,6
1616541291,579735,1616541291592,1616541291579,13,0
1616541291,630735,1616541291643,1616541291630,13,0
1616541291,681735,1616541291694,1616541291681,13,0
1616541291,731735,1616541291744,1616541291731,13,0
1616541291,782735,1616541291796,1616541291782,14,1
1616541291,833735,1616541291847,1616541291833,14,0
1616541291,884735,1616541291897,1616541291884,13,1
1616541291,935735,1616541291949,1616541291935,14,1
1616541291,986735,1616541292002,1616541291986,16,2
1616541292,37736,1616541292058,1616541292037,21,5
1616541292,88735,1616541292101,1616541292088,13,8
1616541292,139735,1616541292152,1616541292139,13,0
1616541292,190735,1616541292204,1616541292190,14,1
1616541292,241735,1616541292254,1616541292241,13,1
1616541292,292735,1616541292308,1616541292292,16,3
1616541292,343735,1616541292357,1616541292343,14,2
1616541292,394735,1616541292408,1616541292394,14,0
1616541292,445736,1616541292459,1616541292445,14,0
1616541292,496735,1616541292509,1616541292496,13,1
1616541292,547735,1616541292056,1616541292547,0,13
1616541292,598735,1616541292611,1616541292598,13,13
1616541292,649735,1616541292662,1616541292649,13,0
1616541292,700736,1616541292713,1616541292700,13,0
1616541292,751739,1616541292764,1616541292751,13,0
1616541292,802735,1616541292815,1616541292802,13,0
1616541292,853739,1616541292868,1616541292853,15,2
1616541292,904736,1616541292917,1616541292904,13,2
1616541292,955736,1616541292969,1616541292955,14,1
1616541293,6735,1616541293019,1616541293006,13,1
1616541293,57735,1616541293007,1616541293057,0,13
1616541293,108735,1616541293121,1616541293108,13,13
1616541293,159735,1616541293173,1616541293159,14,1
1616541293,210735,1616541293223,1616541293210,13,1
1616541293,261735,1616541293276,1616541293261,15,2
1616541293,311735,1616541293324,1616541293311,13,2
1616541293,362735,1616541293377,1616541293362,15,2
1616541293,413735,1616541293427,1616541293413,14,1
1616541293,464738,1616541293479,1616541293464,15,1
1616541293,514735,1616541293527,1616541293514,13,2
1616541293,565735,1616541293578,1616541293565,13,0
1616541293,615735,1616541293628,1616541293615,13,0
1616541293,666735,1616541293679,1616541293666,13,0
1616541293,717735,1616541293073,1616541293717,0,13
1616541293,768736,1616541293781,1616541293768,13,13
1616541293,819735,1616541293832,1616541293819,13,0
1616541293,870736,1616541293883,1616541293870,13,0
1616541293,921735,1616541293935,1616541293921,14,1
1616541293,972735,1616541293985,1616541293972,13,1
1616541294,23736,1616541294004,1616541294023,0,13
1616541294,74735,1616541294087,1616541294074,13,13
1616541294,125735,1616541294138,1616541294125,13,0
1616541294,176735,1616541294189,1616541294176,13,0
1616541294,226736,1616541294024,1616541294226,0,13
1616541294,277736,1616541294029,1616541294277,0,0
1616541294,327735,1616541294341,1616541294327,14,14
1616541294,378735,1616541294391,1616541294378,13,1
1616541294,429735,1616541294442,1616541294429,13,0
1616541294,480736,1616541294493,1616541294480,13,0
1616541294,530735,1616541294543,1616541294530,13,0
1616541294,581735,1616541294594,1616541294581,13,0
1616541294,631736,1616541294644,1616541294631,13,0
1616541294,682735,1616541294695,1616541294682,13,0
1616541294,732736,1616541294745,1616541294732,13,0
1616541294,783735,1616541294796,1616541294783,13,0
1616541294,833735,1616541294846,1616541294833,13,0
1616541294,884735,1616541294897,1616541294884,13,0
1616541294,935735,1616541294948,1616541294935,13,0
1616541294,986736,1616541294999,1616541294986,13,0
1616541295,36735,1616541295049,1616541295036,13,0
1616541295,87736,1616541295001,1616541295087,0,13
1616541295,138736,1616541295152,1616541295138,14,14
1616541295,189735,1616541295203,1616541295189,14,0
1616541295,239735,1616541295252,1616541295239,13,1
1616541295,290735,1616541295303,1616541295290,13,0
1616541295,340735,1616541295354,1616541295340,14,1
1616541295,391736,1616541295404,1616541295391,13,1
1616541295,442735,1616541295455,1616541295442,13,0
1616541295,493736,1616541295506,1616541295493,13,0
1616541295,543736,1616541295556,1616541295543,13,0
1616541295,594735,1616541295607,1616541295594,13,0
1616541295,645735,1616541295658,1616541295645,13,0
1616541295,696735,1616541295709,1616541295696,13,0
1616541295,747736,1616541295076,1616541295747,0,13
1616541295,798735,1616541295811,1616541295798,13,13
1616541295,849736,1616541295862,1616541295849,13,0
1616541295,900736,1616541295913,1616541295900,13,0
1616541295,951736,1616541295964,1616541295951,13,0
1616541296,2735,1616541296015,1616541296002,13,0
1616541296,53735,1616541296066,1616541296053,13,0
1616541296,104735,1616541296117,1616541296104,13,0
1616541296,155735,1616541296168,1616541296155,13,0
1616541296,206735,1616541296219,1616541296206,13,0
1616541296,257735,1616541296027,1616541296257,0,13
1616541296,308735,1616541296321,1616541296308,13,13
1616541296,359735,1616541296373,1616541296359,14,1
1616541296,410735,1616541296423,1616541296410,13,1
1616541296,461735,1616541296474,1616541296461,13,0
1616541296,512735,1616541296525,1616541296512,13,0
1616541296,563735,1616541296576,1616541296563,13,0
1616541296,614735,1616541296627,1616541296614,13,0
1616541296,665735,1616541296678,1616541296665,13,0
1616541296,716735,1616541296729,1616541296716,13,0
1616541296,767735,1616541296078,1616541296767,0,13
1616541296,818735,1616541296831,1616541296818,13,13
1616541296,869736,1616541296882,1616541296869,13,0
1616541296,920735,1616541296933,1616541296920,13,0
1616541296,971735,1616541296984,1616541296971,13,0
1616541297,22735,1616541297035,1616541297022,13,0
1616541297,73736,1616541297086,1616541297073,13,0
1616541297,124736,1616541297137,1616541297124,13,0
1616541297,175735,1616541297188,1616541297175,13,0
1616541297,226736,1616541297239,1616541297226,13,0
1616541297,277736,1616541297029,1616541297277,0,13
1616541297,328735,1616541297341,1616541297328,13,13
1616541297,379736,1616541297392,1616541297379,13,0
1616541297,430735,1616541297443,1616541297430,13,0
1616541297,481735,1616541297494,1616541297481,13,0
1616541297,532735,1616541297545,1616541297532,13,0
1616541297,583736,1616541297596,1616541297583,13,0
1616541297,634735,1616541297647,1616541297634,13,0
1616541297,685743,1616541297701,1616541297685,16,3
1616541297,736735,1616541297749,1616541297736,13,3
1616541297,787735,1616541297008,1616541297787,0,13
1616541297,838735,1616541297851,1616541297838,13,13
1616541297,889735,1616541297902,1616541297889,13,0
1616541297,940735,1616541297953,1616541297940,13,0
1616541297,991736,1616541298005,1616541297991,14,1
1616541298,42735,1616541298055,1616541298042,13,1
1616541298,93735,1616541298106,1616541298093,13,0
1616541298,144735,1616541298157,1616541298144,13,0
1616541298,195736,1616541298208,1616541298195,13,0
1616541298,246736,1616541298259,1616541298246,13,0
1616541298,297736,1616541298031,1616541298297,0,13
1616541298,348736,1616541298361,1616541298348,13,13
1616541298,399737,1616541298412,1616541298399,13,0
1616541298,450735,1616541298463,1616541298450,13,0
1616541298,500735,1616541298513,1616541298500,13,0
1616541298,551735,1616541298564,1616541298551,13,0
