s,us,chegada,envio,delay_ms,jitter_ms
1616540544,929764,1616540545061,1616540544929,132,0
1616540546,931760,1616540547005,1616540546931,74,58
1616540548,933760,1616540549053,1616540548933,120,46
1616540550,934760,1616540550998,1616540550934,64,56
1616540552,936760,1616540553046,1616540552936,110,46
1616540554,938760,1616540554099,1616540554938,0,110
1616540556,940760,1616540557038,1616540556940,98,98
1616540558,942760,1616540558983,1616540558942,41,57
1616540560,944760,1616540561031,1616540560944,87,46
1616540562,946760,1616540562977,1616540562946,31,56
1616540564,948760,1616540565025,1616540564948,77,46
1616540566,950760,1616540567072,1616540566950,122,45
1616540568,952760,1616540568989,1616540568952,37,85
1616540570,954763,1616540571065,1616540570954,111,74
1616540572,956760,1616540573011,1616540572956,55,56
1616540574,958760,1616540575059,1616540574958,101,46
1616540576,960760,1616540577006,1616540576960,46,55
1616540578,962760,1616540579052,1616540578962,90,44
1616540580,964760,1616540580997,1616540580964,33,57
1616540582,966760,1616540583045,1616540582966,79,46
1616540584,968760,1616540585075,1616540584968,107,28
1616540586,970760,1616540587038,1616540586970,68,39
1616540588,972760,1616540589086,1616540588972,114,46
1616540590,973758,1616540591031,1616540590973,58,56
1616540592,975758,1616540593079,1616540592975,104,46
1616540594,977758,1616540595024,1616540594977,47,57
1616540596,979758,1616540597072,1616540596979,93,46
1616540598,981758,1616540599017,1616540598981,36,57
1616540600,983758,1616540601066,1616540600983,83,47
1616540602,985758,1616540603011,1616540602985,26,57
