s,us,chegada,envio,delay_ms,jitter_ms
1616541212,132743,1616541212155,1616541212132,23,0
1616541212,184739,1616541212199,1616541212184,15,8
1616541212,235739,1616541212249,1616541212235,14,1
1616541212,286739,1616541212003,1616541212286,0,14
1616541212,337739,1616541212035,1616541212337,0,0
1616541212,388739,1616541212402,1616541212388,14,14
1616541212,439739,1616541212453,1616541212439,14,0
1616541212,490739,1616541212504,1616541212490,14,0
1616541212,541739,1616541212555,1616541212541,14,0
1616541212,592739,1616541212606,1616541212592,14,0
1616541212,643739,1616541212656,1616541212643,13,1
1616541212,694739,1616541212708,1616541212694,14,1
1616541212,745739,1616541212758,1616541212745,13,1
1616541212,796739,1616541212809,1616541212796,13,0
1616541212,847739,1616541212086,1616541212847,0,13
1616541212,898739,1616541212911,1616541212898,13,13
1616541212,949739,1616541212962,1616541212949,13,0
1616541213,739,1616541213013,1616541213000,13,0
1616541213,51739,1616541213064,1616541213051,13,0
1616541213,102739,1616541213115,1616541213102,13,0
1616541213,153739,1616541213166,1616541213153,13,0
1616541213,204739,1616541213217,1616541213204,13,0
1616541213,255739,1616541213269,1616541213255,14,1
1616541213,306739,1616541213319,1616541213306,13,1
1616541213,357739,1616541213371,1616541213357,14,1
1616541213,408739,1616541213421,1616541213408,13,1
1616541213,459739,1616541213472,1616541213459,13,0
1616541213,510739,1616541213523,1616541213510,13,0
1616541213,561739,1616541213574,1616541213561,13,0
1616541213,612739,1616541213625,1616541213612,13,0
1616541213,663739,1616541213676,1616541213663,13,0
1616541213,714739,1616541213727,1616541213714,13,0
1616541213,765739,1616541213779,1616541213765,14,1
1616541213,816739,1616541213829,1616541213816,13,1
1616541213,867739,1616541213088,1616541213867,0,13
1616541213,918739,1616541213931,1616541213918,13,13
1616541213,969739,1616541213982,1616541213969,13,0
1616541214,20739,1616541214033,1616541214020,13,0
1616541214,71739,1616541214085,1616541214071,14,1
1616541214,122739,1616541214135,1616541214122,13,1
