s,us,chegada,envio,delay_ms,jitter_ms
1616540804,568265,1616540804589,1616540804568,21,0
1616540807,570259,1616540807598,1616540807570,28,7
1616540810,572259,1616540810669,1616540810572,97,69
1616540813,574259,1616540813639,1616540813574,65,32
1616540816,576259,1616540816071,1616540816576,0,65
1616540819,578259,1616540819068,1616540819578,0,0
1616540822,580259,1616540822648,1616540822580,68,68
1616540825,582259,1616540825619,1616540825582,37,31
1616540828,584259,1616540828691,1616540828584,107,70
1616540831,586259,1616540831066,1616540831586,0,107
1616540834,588259,1616540834063,1616540834588,0,0
1616540837,590259,1616540837702,1616540837590,112,112
1616540840,592259,1616540840067,1616540840592,0,112
1616540843,594259,1616540843641,1616540843594,47,47
1616540846,596259,1616540846712,1616540846596,116,69
1616540849,597258,1616540849061,1616540849597,0,116
1616540852,599258,1616540852651,1616540852599,52,52
1616540855,601258,1616540855731,1616540855601,130,78
1616540858,603258,1616540858701,1616540858603,98,32
1616540861,605258,1616540861663,1616540861605,58,40
