s,us,chegada,envio,delay_ms,jitter_ms
1616541843,275567,1616541843297,1616541843275,22,0
1616541843,276654,1616541843302,1616541843276,26,4
1616541843,277026,1616541843304,1616541843277,27,1
1616541843,277363,1616541843305,1616541843277,28,1
1616541843,277694,1616541843307,1616541843277,30,2
1616541843,278038,1616541843308,1616541843278,30,0
1616541843,278370,1616541843309,1616541843278,31,1
1616541843,278707,1616541843031,1616541843278,0,31
1616541843,279047,1616541843312,1616541843279,33,33
1616541843,279385,1616541843313,1616541843279,34,1
1616541843,279717,1616541843032,1616541843279,0,34
1616541843,280180,1616541843032,1616541843280,0,0
1616541843,280522,1616541843324,1616541843280,44,44
1616541843,280862,1616541843326,1616541843280,46,2
1616541843,281932,1616541843327,1616541843281,46,0
1616541843,282288,1616541843328,1616541843282,46,0
1616541843,282689,1616541843332,1616541843282,50,4
1616541843,283047,1616541843333,1616541843283,50,0
1616541843,283382,1616541843335,1616541843283,52,2
1616541843,283756,1616541843034,1616541843283,0,52
1616541843,284088,1616541843342,1616541843284,58,58
1616541843,284428,1616541843343,1616541843284,59,1
1616541843,284769,1616541843035,1616541843284,0,59
1616541843,285109,1616541843351,1616541843285,66,66
1616541843,286175,1616541843353,1616541843286,67,1
1616541843,286578,1616541843362,1616541843286,76,9
1616541843,286915,1616541843363,1616541843286,77,1
1616541843,287252,1616541843365,1616541843287,78,1
1616541843,287589,1616541843365,1616541843287,78,0
1616541843,287934,1616541843368,1616541843287,81,3
1616541843,288789,1616541843372,1616541843288,84,3
1616541843,289190,1616541843378,1616541843289,89,5
1616541843,289520,1616541843383,1616541843289,94,5
1616541843,289858,1616541843384,1616541843289,95,1
1616541843,290193,1616541843386,1616541843290,96,1
1616541843,290833,1616541843394,1616541843290,104,8
1616541843,292237,1616541843395,1616541843292,103,1
1616541843,295235,1616541843397,1616541843295,102,1
1616541843,296413,1616541843398,1616541843296,102,0
1616541843,298309,1616541843401,1616541843298,103,1
1616541843,300353,1616541843402,1616541843300,102,1
