s,us,chegada,envio,delay_ms,jitter_ms
1617927079,043000,1617927079044,1617927079043,1,0
1617927084,046000,1617927084047,1617927084046,1,0
1617927089,047000,1617927089048,1617927089047,1,0
1617927094,05000,1617927094051,1617927094050,1,0
1617927099,051000,1617927099052,1617927099051,1,0
1617927104,054000,1617927104056,1617927104054,2,1
1617927109,055000,1617927109056,1617927109055,1,1
1617927114,057000,1617927114058,1617927114057,1,0
1617927119,059000,1617927119060,1617927119059,1,0
1617927124,062000,1617927124063,1617927124062,1,0
1617927129,064000,1617927129066,1617927129064,2,1
1617927134,068000,1617927134069,1617927134068,1,1
1617927139,071000,1617927139078,1617927139071,7,6
