s,us,chegada,envio,delay_ms,jitter_ms
1616388558,575752,1616388558694,1616388558575,119,0
1616388559,77748,1616388559198,1616388559077,121,2
1616388559,578748,1616388559709,1616388559578,131,10
1616388560,80748,1616388560012,1616388560080,0,131
1616388560,582748,1616388560632,1616388560582,50,50
1616388561,84748,1616388561144,1616388561084,60,10
1616388561,586748,1616388561654,1616388561586,68,8
1616388562,88748,1616388562168,1616388562088,80,12
1616388562,590748,1616388562068,1616388562590,0,80
1616388563,92748,1616388563107,1616388563092,15,15
1616388563,593748,1616388563704,1616388563593,111,96
1616388564,95748,1616388564216,1616388564095,121,10
1616388564,596748,1616388564728,1616388564596,132,11
1616388565,98748,1616388565137,1616388565098,39,93
1616388565,600748,1616388565649,1616388565600,49,10
1616388566,102748,1616388566161,1616388566102,59,10
1616388566,604748,1616388566672,1616388566604,68,9
1616388567,106748,1616388567185,1616388567106,79,11
1616388567,608748,1616388567697,1616388567608,89,10
1616388568,110748,1616388568209,1616388568110,99,10
1616388568,612748,1616388568721,1616388568612,109,10
1616388569,114748,1616388569233,1616388569114,119,10
1616388569,615748,1616388569745,1616388569615,130,11
1616388570,117748,1616388570155,1616388570117,38,92
1616388570,619748,1616388570667,1616388570619,48,10
1616388571,121748,1616388571179,1616388571121,58,10
1616388571,623748,1616388571069,1616388571623,0,58
1616388572,125748,1616388572203,1616388572125,78,78
1616388572,627748,1616388572715,1616388572627,88,10
1616388573,129748,1616388573227,1616388573129,98,10
1616388573,631748,1616388573739,1616388573631,108,10
1616388574,133752,1616388574251,1616388574133,118,10
1616388574,635748,1616388574763,1616388574635,128,10
1616388575,137748,1616388575173,1616388575137,36,92
1616388575,639748,1616388575685,1616388575639,46,10
1616388576,141748,1616388576197,1616388576141,56,10
1616388576,643748,1616388576709,1616388576643,66,10
1616388577,145748,1616388577022,1616388577145,0,66
1616388577,647748,1616388577733,1616388577647,86,86
1616388578,149748,1616388578245,1616388578149,96,10
1616388578,651748,1616388578757,1616388578651,106,10
1616388579,153748,1616388579269,1616388579153,116,10
1616388579,655748,1616388579781,1616388579655,126,10
1616388580,157748,1616388580019,1616388580157,0,126
1616388580,659748,1616388580702,1616388580659,43,43
1616388581,161748,1616388581214,1616388581161,53,10
1616388581,663748,1616388581726,1616388581663,63,10
1616388582,165748,1616388582238,1616388582165,73,10
1616388582,667748,1616388582075,1616388582667,0,73
1616388583,169748,1616388583262,1616388583169,93,93
1616388583,671748,1616388583774,1616388583671,103,10
1616388584,173748,1616388584286,1616388584173,113,10
1616388584,675753,1616388584798,1616388584675,123,10
1616388585,176748,1616388585208,1616388585176,32,91
1616388585,678748,1616388585072,1616388585678,0,32
1616388586,180748,1616388586232,1616388586180,52,52
1616388586,682748,1616388586744,1616388586682,62,10
1616388587,184748,1616388587254,1616388587184,70,8
1616388587,686748,1616388587768,1616388587686,82,12
1616388588,188748,1616388588028,1616388588188,0,82
1616388588,690748,1616388588792,1616388588690,102,102
1616388589,192748,1616388589304,1616388589192,112,10
1616388589,694748,1616388589816,1616388589694,122,10
1616388590,195748,1616388590225,1616388590195,30,92
1616388590,697748,1616388590738,1616388590697,41,11
1616388591,199748,1616388591025,1616388591199,0,41
1616388591,701748,1616388591761,1616388591701,60,60
1616388592,203748,1616388592273,1616388592203,70,10
1616388592,705748,1616388592786,1616388592705,81,11
1616388593,207748,1616388593298,1616388593207,91,10
