s,us,chegada,envio,delay_ms,jitter_ms
1616388789,401952,1616388789603,1616388789401,202,0
1616388789,903948,1616388790004,1616388789903,101,101
1616388790,405948,1616388790521,1616388790405,116,15
1616388790,907948,1616388791137,1616388790907,230,114
1616388791,409948,1616388791545,1616388791409,136,94
1616388791,911948,1616388792057,1616388791911,146,10
1616388792,413948,1616388792057,1616388792413,0,146
1616388792,915948,1616388793082,1616388792915,167,167
1616388793,417948,1616388793697,1616388793417,280,113
1616388793,919948,1616388794017,1616388793919,98,182
1616388794,419948,1616388794618,1616388794419,199,101
1616388794,921948,1616388795232,1616388794921,311,112
1616388795,423948,1616388795054,1616388795423,0,311
1616388795,925948,1616388796154,1616388795925,229,229
1616388796,427948,1616388796564,1616388796427,137,92
1616388796,929948,1616388797076,1616388796929,147,10
1616388797,431948,1616388797069,1616388797431,0,147
1616388797,933948,1616388798001,1616388797933,68,68
1616388798,435948,1616388798612,1616388798435,177,109
1616388798,937948,1616388799226,1616388798937,289,112
1616388799,439948,1616388799636,1616388799439,197,92
1616388799,941948,1616388800148,1616388799941,207,10
1616388800,442948,1616388800066,1616388800442,0,207
1616388800,944948,1616388801069,1616388800944,125,125
1616388801,446948,1616388801684,1616388801446,238,113
1616388801,948948,1616388802196,1616388801948,248,10
1616388802,450948,1616388802081,1616388802450,0,248
1616388802,952948,1616388803117,1616388802952,165,165
1616388803,454948,1616388803732,1616388803454,278,113
1616388803,956948,1616388804141,1616388803956,185,93
1616388804,458948,1616388804653,1616388804458,195,10
1616388804,960948,1616388805165,1616388804960,205,10
1616388805,461948,1616388805678,1616388805461,217,12
1616388805,963948,1616388806086,1616388805963,123,94
1616388806,465948,1616388806599,1616388806465,134,11
1616388806,967948,1616388807213,1616388806967,246,112
1616388807,469948,1616388807622,1616388807469,153,93
1616388807,971948,1616388808135,1616388807971,164,11
1616388808,473948,1616388808749,1616388808473,276,112
1616388808,975948,1616388809159,1616388808975,184,92
1616388809,477948,1616388809671,1616388809477,194,10
1616388809,979948,1616388810183,1616388809979,204,10
1616388810,480948,1616388810797,1616388810480,317,113
1616388810,982948,1616388811104,1616388810982,122,195
1616388811,484948,1616388811617,1616388811484,133,11
1616388811,986948,1616388812128,1616388811986,142,9
1616388812,488948,1616388812664,1616388812488,176,34
1616388812,990948,1616388813152,1616388812990,162,14
1616388813,492948,1616388813664,1616388813492,172,10
1616388813,994948,1616388814176,1616388813994,182,10
1616388814,496948,1616388814791,1616388814496,295,113
1616388814,998948,1616388815201,1616388814998,203,92
1616388815,500948,1616388815815,1616388815500,315,112
1616388816,2948,1616388816122,1616388816002,120,195
1616388816,504948,1616388816634,1616388816504,130,10
1616388817,6948,1616388817248,1616388817006,242,112
1616388817,508948,1616388817658,1616388817508,150,92
1616388818,10948,1616388818017,1616388818010,7,143
1616388818,512948,1616388818784,1616388818512,272,265
1616388819,14948,1616388819194,1616388819014,180,92
1616388819,516948,1616388819706,1616388819516,190,10
1616388820,18948,1616388820217,1616388820018,199,9
1616388820,520948,1616388820073,1616388820520,0,199
1616388821,22948,1616388821014,1616388821022,0,0
1616388821,524948,1616388821652,1616388821524,128,128
1616388822,26948,1616388822266,1616388822026,240,112
1616388822,528948,1616388822676,1616388822528,148,92
1616388823,30948,1616388823188,1616388823030,158,10
1616388823,532948,1616388823802,1616388823532,270,112
1616388824,34948,1616388824211,1616388824034,177,93
1616388824,536948,1616388824724,1616388824536,188,11
1616388825,38948,1616388825337,1616388825038,299,111
1616388825,540948,1616388825748,1616388825540,208,91
1616388826,42948,1616388826157,1616388826042,115,93
1616388826,544948,1616388826772,1616388826544,228,113
