s,us,chegada,envio,delay_ms,jitter_ms
1617926678,846000,1617926678848,1617926678846,2,0
1617926681,848000,1617926681849,1617926681848,1,1
1617926684,849000,1617926684850,1617926684849,1,0
1617926687,85000,1617926687851,1617926687850,1,0
1617926690,85000,1617926690852,1617926690850,2,1
1617926693,851000,1617926693852,1617926693851,1,1
1617926696,852000,1617926696853,1617926696852,1,0
1617926699,853000,1617926699854,1617926699853,1,0
1617926702,854000,1617926702862,1617926702854,8,7
1617926705,861000,1617926705862,1617926705861,1,7
1617926708,862000,1617926708863,1617926708862,1,0
1617926711,863000,1617926711864,1617926711863,1,0
1617926714,865000,1617926714866,1617926714865,1,0
1617926717,866000,1617926717867,1617926717866,1,0
1617926720,867000,1617926720868,1617926720867,1,0
1617926723,868000,1617926723869,1617926723868,1,0
1617926726,869000,1617926726870,1617926726869,1,0
1617926729,87000,1617926729871,1617926729870,1,0
1617926732,871000,1617926732873,1617926732871,2,1
1617926735,871000,1617926735872,1617926735871,1,1
1617926738,871000,1617926738873,1617926738871,2,1
