s,us,chegada,envio,delay_ms,jitter_ms
1616388377,541746,1616388377566,1616388377541,25,0
1616388377,643742,1616388377657,1616388377643,14,11
1616388377,744742,1616388377759,1616388377744,15,1
1616388377,845742,1616388377086,1616388377845,0,15
1616388377,946742,1616388377961,1616388377946,15,15
1616388378,47742,1616388378061,1616388378047,14,1
1616388378,148742,1616388378163,1616388378148,15,1
1616388378,249742,1616388378263,1616388378249,14,1
1616388378,350742,1616388378364,1616388378350,14,0
1616388378,451742,1616388378465,1616388378451,14,0
1616388378,552742,1616388378566,1616388378552,14,0
1616388378,653742,1616388378667,1616388378653,14,0
1616388378,754742,1616388378768,1616388378754,14,0
1616388378,855742,1616388378871,1616388378855,16,2
1616388378,956742,1616388378971,1616388378956,15,1
1616388379,57747,1616388379072,1616388379057,15,0
1616388379,159742,1616388379174,1616388379159,15,0
1616388379,260742,1616388379277,1616388379260,17,2
1616388379,361742,1616388379379,1616388379361,18,1
1616388379,462742,1616388379476,1616388379462,14,4
1616388379,563742,1616388379579,1616388379563,16,2
1616388379,665742,1616388379068,1616388379665,0,16
1616388379,767742,1616388379783,1616388379767,16,16
1616388379,869742,1616388379885,1616388379869,16,0
1616388379,971742,1616388379989,1616388379971,18,2
1616388380,73742,1616388380088,1616388380073,15,3
1616388380,175742,1616388380019,1616388380175,0,15
1616388380,277742,1616388380293,1616388380277,16,16
1616388380,379742,1616388380394,1616388380379,15,1
1616388380,481742,1616388380496,1616388380481,15,0
1616388380,583742,1616388380599,1616388380583,16,1
1616388380,685742,1616388380007,1616388380685,0,16
1616388380,787742,1616388380802,1616388380787,15,15
1616388380,889742,1616388380904,1616388380889,15,0
1616388380,991742,1616388381006,1616388380991,15,0
1616388381,93742,1616388381109,1616388381093,16,1
1616388381,195742,1616388381211,1616388381195,16,0
1616388381,297742,1616388381313,1616388381297,16,0
1616388381,399742,1616388381414,1616388381399,15,1
1616388381,501742,1616388381516,1616388381501,15,0
1616388381,603742,1616388381618,1616388381603,15,0
1616388381,705742,1616388381721,1616388381705,16,1
1616388381,807742,1616388381822,1616388381807,15,1
1616388381,909742,1616388381924,1616388381909,15,0
1616388382,11742,1616388382027,1616388382011,16,1
1616388382,113742,1616388382128,1616388382113,15,1
1616388382,215742,1616388382023,1616388382215,0,15
1616388382,317742,1616388382332,1616388382317,15,15
1616388382,419742,1616388382434,1616388382419,15,0
1616388382,521742,1616388382535,1616388382521,14,1
1616388382,622742,1616388382637,1616388382622,15,1
1616388382,724742,1616388382074,1616388382724,0,15
1616388382,826742,1616388382841,1616388382826,15,15
1616388382,928742,1616388382943,1616388382928,15,0
1616388383,30742,1616388383045,1616388383030,15,0
1616388383,132742,1616388383147,1616388383132,15,0
1616388383,234742,1616388383249,1616388383234,15,0
1616388383,336742,1616388383352,1616388383336,16,1
1616388383,438742,1616388383453,1616388383438,15,1
1616388383,540742,1616388383555,1616388383540,15,0
1616388383,642742,1616388383657,1616388383642,15,0
1616388383,744742,1616388383076,1616388383744,0,15
1616388383,846742,1616388383861,1616388383846,15,15
1616388383,948742,1616388383963,1616388383948,15,0
1616388384,50742,1616388384066,1616388384050,16,1
1616388384,152742,1616388384168,1616388384152,16,0
1616388384,254742,1616388384269,1616388384254,15,1
1616388384,356742,1616388384371,1616388384356,15,0
1616388384,458742,1616388384473,1616388384458,15,0
1616388384,560742,1616388384575,1616388384560,15,0
1616388384,662742,1616388384678,1616388384662,16,1
1616388384,764742,1616388384779,1616388384764,15,1
1616388384,866742,1616388384881,1616388384866,15,0
1616388384,968742,1616388384983,1616388384968,15,0
1616388385,70742,1616388385086,1616388385070,16,1
1616388385,172742,1616388385188,1616388385172,16,0
1616388385,274742,1616388385289,1616388385274,15,1
1616388385,376742,1616388385391,1616388385376,15,0
1616388385,478742,1616388385493,1616388385478,15,0
1616388385,580742,1616388385595,1616388385580,15,0
1616388385,682742,1616388385697,1616388385682,15,0
1616388385,784742,1616388385799,1616388385784,15,0
1616388385,886742,1616388385901,1616388385886,15,0
1616388385,988742,1616388386003,1616388385988,15,0
1616388386,90742,1616388386105,1616388386090,15,0
1616388386,192742,1616388386208,1616388386192,16,1
1616388386,294742,1616388386309,1616388386294,15,1
1616388386,396742,1616388386411,1616388386396,15,0
1616388386,498742,1616388386514,1616388386498,16,1
1616388386,600742,1616388386616,1616388386600,16,0
1616388386,702742,1616388386717,1616388386702,15,1
1616388386,804742,1616388386082,1616388386804,0,15
1616388386,906742,1616388386922,1616388386906,16,16
1616388387,8742,1616388387024,1616388387008,16,0
1616388387,110742,1616388387126,1616388387110,16,0
1616388387,212742,1616388387023,1616388387212,0,16
1616388387,314742,1616388387331,1616388387314,17,17
1616388387,416742,1616388387434,1616388387416,18,1
1616388387,518742,1616388387533,1616388387518,15,3
1616388387,620742,1616388387635,1616388387620,15,0
1616388387,722742,1616388387736,1616388387722,14,1
1616388387,823742,1616388387838,1616388387823,15,1
1616388387,924742,1616388387939,1616388387924,15,0
1616388388,26742,1616388388041,1616388388026,15,0
1616388388,128742,1616388388143,1616388388128,15,0
1616388388,230742,1616388388245,1616388388230,15,0
1616388388,332742,1616388388347,1616388388332,15,0
1616388388,434742,1616388388449,1616388388434,15,0
1616388388,536742,1616388388551,1616388388536,15,0
1616388388,638742,1616388388653,1616388388638,15,0
1616388388,740742,1616388388755,1616388388740,15,0
1616388388,842742,1616388388857,1616388388842,15,0
1616388388,944742,1616388388959,1616388388944,15,0
1616388389,46742,1616388389061,1616388389046,15,0
1616388389,148742,1616388389163,1616388389148,15,0
1616388389,250742,1616388389265,1616388389250,15,0
1616388389,352742,1616388389367,1616388389352,15,0
1616388389,454742,1616388389469,1616388389454,15,0
1616388389,556742,1616388389572,1616388389556,16,1
1616388389,658742,1616388389673,1616388389658,15,1
1616388389,760742,1616388389776,1616388389760,16,1
1616388389,862742,1616388389878,1616388389862,16,0
1616388389,964742,1616388389979,1616388389964,15,1
1616388390,66742,1616388390082,1616388390066,16,1
1616388390,168742,1616388390183,1616388390168,15,1
1616388390,270742,1616388390285,1616388390270,15,0
1616388390,372742,1616388390387,1616388390372,15,0
1616388390,474742,1616388390049,1616388390474,0,15
1616388390,576742,1616388390592,1616388390576,16,16
1616388390,678742,1616388390692,1616388390678,14,2
1616388390,779742,1616388390794,1616388390779,15,1
1616388390,881742,1616388390896,1616388390881,15,0
1616388390,983742,1616388390998,1616388390983,15,0
1616388391,85742,1616388391001,1616388391085,0,15
1616388391,187742,1616388391203,1616388391187,16,16
1616388391,289742,1616388391305,1616388391289,16,0
1616388391,391742,1616388391406,1616388391391,15,1
1616388391,493742,1616388391509,1616388391493,16,1
1616388391,595742,1616388391061,1616388391595,0,16
1616388391,697742,1616388391712,1616388391697,15,15
1616388391,799742,1616388391814,1616388391799,15,0
1616388391,901742,1616388391915,1616388391901,14,1
1616388392,2742,1616388392017,1616388392002,15,1
1616388392,104742,1616388392119,1616388392104,15,0
1616388392,206742,1616388392221,1616388392206,15,0
1616388392,308742,1616388392323,1616388392308,15,0
1616388392,410742,1616388392425,1616388392410,15,0
1616388392,512742,1616388392527,1616388392512,15,0
1616388392,614742,1616388392063,1616388392614,0,15
