s,us,chegada,envio,delay_ms,jitter_ms
1616389045,484758,1616389045061,1616389045484,0,0
1616389046,487748,1616389046524,1616389046487,37,37
1616389047,489748,1616389047549,1616389047489,60,23
1616389048,491748,1616389048572,1616389048491,81,21
1616389049,493748,1616389049051,1616389049493,0,81
1616389050,495748,1616389050062,1616389050495,0,0
1616389051,497748,1616389051541,1616389051497,44,44
1616389052,499748,1616389052563,1616389052499,64,20
1616389053,501748,1616389053591,1616389053501,90,26
1616389054,503748,1616389054613,1616389054503,110,20
1616389055,505748,1616389055635,1616389055505,130,20
1616389056,507748,1616389056559,1616389056507,52,78
1616389057,509748,1616389057581,1616389057509,72,20
1616389058,511748,1616389058607,1616389058511,96,24
1616389059,513751,1616389059631,1616389059513,118,22
1616389060,515748,1616389060552,1616389060515,37,81
1616389061,517748,1616389061574,1616389061517,57,20
1616389062,519748,1616389062006,1616389062519,0,57
1616389063,521748,1616389063622,1616389063521,101,101
1616389064,523748,1616389064647,1616389064523,124,23
1616389065,525748,1616389065568,1616389065525,43,81
1616389066,527748,1616389066592,1616389066527,65,22
1616389067,529748,1616389067616,1616389067529,87,22
1616389068,531748,1616389068064,1616389068531,0,87
1616389069,533748,1616389069562,1616389069533,29,29
1616389070,535748,1616389070586,1616389070535,51,22
1616389071,537748,1616389071611,1616389071537,74,23
1616389072,539748,1616389072633,1616389072539,94,20
1616389073,541748,1616389073658,1616389073541,117,23
1616389074,543748,1616389074579,1616389074543,36,81
1616389075,545748,1616389075559,1616389075545,14,22
1616389076,547748,1616389076627,1616389076547,80,66
1616389077,549748,1616389077651,1616389077549,102,22
1616389078,551748,1616389078675,1616389078551,124,22
1616389079,553748,1616389079597,1616389079553,44,80
1616389080,555748,1616389080621,1616389080555,66,22
1616389081,557748,1616389081645,1616389081557,88,22
1616389082,559748,1616389082676,1616389082559,117,29
1616389083,561748,1616389083059,1616389083561,0,117
1616389084,563748,1616389084614,1616389084563,51,51
1616389085,565748,1616389085645,1616389085565,80,29
1616389086,567748,1616389086662,1616389086567,95,15
1616389087,569748,1616389087686,1616389087569,117,22
1616389088,570748,1616389088609,1616389088570,39,78
1616389089,572748,1616389089635,1616389089572,63,24
1616389090,574748,1616389090658,1616389090574,84,21
1616389091,576747,1616389091681,1616389091576,105,21
1616389092,578747,1616389092704,1616389092578,126,21
1616389093,580747,1616389093627,1616389093580,47,79
1616389094,582747,1616389094649,1616389094582,67,20
1616389095,584747,1616389095674,1616389095584,90,23
1616389096,586747,1616389096697,1616389096586,111,21
1616389097,588747,1616389097619,1616389097588,31,80
1616389098,590747,1616389098643,1616389098590,53,22
1616389099,592747,1616389099667,1616389099592,75,22
1616389100,594747,1616389100693,1616389100594,99,24
1616389101,596747,1616389101716,1616389101596,120,21
1616389102,597747,1616389102638,1616389102597,41,79
1616389103,599747,1616389103661,1616389103599,62,21
1616389104,601747,1616389104686,1616389104601,85,23
