s,us,chegada,envio,delay_ms,jitter_ms
1616387754,326757,1616387754433,1616387754326,107,0
1616387754,428753,1616387754442,1616387754428,14,93
1616387754,529753,1616387754543,1616387754529,14,0
1616387754,630753,1616387754644,1616387754630,14,0
1616387754,731753,1616387754746,1616387754731,15,1
1616387754,832753,1616387754847,1616387754832,15,0
1616387754,933753,1616387754947,1616387754933,14,1
1616387755,34753,1616387755048,1616387755034,14,0
1616387755,135753,1616387755148,1616387755135,13,1
1616387755,236753,1616387755025,1616387755236,0,13
1616387755,337753,1616387755351,1616387755337,14,14
1616387755,438757,1616387755451,1616387755438,13,1
1616387755,539757,1616387755554,1616387755539,15,2
1616387755,641753,1616387755656,1616387755641,15,0
1616387755,743753,1616387755759,1616387755743,16,1
1616387755,845753,1616387755086,1616387755845,0,16
1616387755,946753,1616387755962,1616387755946,16,16
1616387756,47753,1616387756063,1616387756047,16,0
1616387756,148757,1616387756162,1616387756148,14,2
1616387756,249753,1616387756264,1616387756249,15,1
1616387756,351753,1616387756366,1616387756351,15,0
1616387756,453753,1616387756468,1616387756453,15,0
1616387756,555753,1616387756057,1616387756555,0,15
1616387756,657753,1616387756672,1616387756657,15,15
1616387756,759753,1616387756774,1616387756759,15,0
1616387756,861753,1616387756876,1616387756861,15,0
1616387756,963753,1616387756978,1616387756963,15,0
1616387757,65753,1616387757008,1616387757065,0,15
1616387757,167753,1616387757182,1616387757167,15,15
1616387757,269753,1616387757284,1616387757269,15,0
1616387757,371753,1616387757386,1616387757371,15,0
1616387757,473753,1616387757488,1616387757473,15,0
1616387757,575753,1616387757059,1616387757575,0,15
1616387757,677753,1616387757692,1616387757677,15,15
1616387757,779753,1616387757794,1616387757779,15,0
1616387757,881753,1616387757896,1616387757881,15,0
1616387757,983753,1616387757997,1616387757983,14,1
1616387758,85753,1616387758001,1616387758085,0,14
1616387758,187753,1616387758202,1616387758187,15,15
1616387758,289753,1616387758304,1616387758289,15,0
1616387758,391753,1616387758405,1616387758391,14,1
1616387758,493753,1616387758508,1616387758493,15,1
1616387758,595753,1616387758061,1616387758595,0,15
1616387758,697753,1616387758712,1616387758697,15,15
1616387758,799753,1616387758814,1616387758799,15,0
1616387758,901753,1616387758916,1616387758901,15,0
1616387759,3753,1616387759018,1616387759003,15,0
1616387759,105753,1616387759012,1616387759105,0,15
1616387759,207753,1616387759221,1616387759207,14,14
1616387759,309753,1616387759323,1616387759309,14,0
1616387759,410753,1616387759425,1616387759410,15,1
1616387759,512753,1616387759527,1616387759512,15,0
1616387759,614753,1616387759629,1616387759614,15,0
1616387759,716753,1616387759731,1616387759716,15,0
1616387759,818753,1616387759833,1616387759818,15,0
1616387759,920753,1616387759934,1616387759920,14,1
1616387760,22753,1616387760037,1616387760022,15,1
1616387760,124753,1616387760139,1616387760124,15,0
1616387760,226753,1616387760241,1616387760226,15,0
1616387760,328753,1616387760343,1616387760328,15,0
1616387760,430753,1616387760445,1616387760430,15,0
1616387760,532753,1616387760547,1616387760532,15,0
1616387760,634753,1616387760648,1616387760634,14,1
1616387760,736753,1616387760751,1616387760736,15,1
1616387760,838753,1616387760853,1616387760838,15,0
1616387760,940753,1616387760955,1616387760940,15,0
1616387761,42753,1616387761056,1616387761042,14,1
1616387761,144753,1616387761159,1616387761144,15,1
1616387761,246753,1616387761026,1616387761246,0,15
1616387761,348753,1616387761362,1616387761348,14,14
1616387761,450753,1616387761465,1616387761450,15,1
1616387761,552753,1616387761566,1616387761552,14,1
1616387761,654753,1616387761669,1616387761654,15,1
1616387761,756753,1616387761077,1616387761756,0,15
1616387761,858753,1616387761873,1616387761858,15,15
1616387761,960753,1616387761975,1616387761960,15,0
1616387762,62753,1616387762076,1616387762062,14,1
1616387762,164753,1616387762178,1616387762164,14,0
1616387762,266753,1616387762028,1616387762266,0,14
1616387762,368753,1616387762383,1616387762368,15,15
1616387762,470753,1616387762484,1616387762470,14,1
1616387762,572753,1616387762586,1616387762572,14,0
1616387762,674753,1616387762688,1616387762674,14,0
1616387762,776753,1616387762079,1616387762776,0,14
1616387762,878753,1616387762892,1616387762878,14,14
1616387762,980753,1616387762994,1616387762980,14,0
1616387763,82753,1616387763096,1616387763082,14,0
1616387763,184753,1616387763198,1616387763184,14,0
1616387763,286753,1616387763003,1616387763286,0,14
1616387763,388753,1616387763402,1616387763388,14,14
1616387763,490753,1616387763504,1616387763490,14,0
1616387763,592753,1616387763606,1616387763592,14,0
1616387763,694753,1616387763708,1616387763694,14,0
1616387763,796753,1616387763081,1616387763796,0,14
1616387763,898753,1616387763912,1616387763898,14,14
1616387764,753,1616387764014,1616387764000,14,0
1616387764,102753,1616387764116,1616387764102,14,0
1616387764,204753,1616387764219,1616387764204,15,1
1616387764,306753,1616387764321,1616387764306,15,0
1616387764,408753,1616387764424,1616387764408,16,1
1616387764,510753,1616387764526,1616387764510,16,0
1616387764,612753,1616387764625,1616387764612,13,3
1616387764,713753,1616387764727,1616387764713,14,1
1616387764,814753,1616387764828,1616387764814,14,0
1616387764,916753,1616387764093,1616387764916,0,14
1616387765,18753,1616387765033,1616387765018,15,15
1616387765,120753,1616387765135,1616387765120,15,0
1616387765,222753,1616387765237,1616387765222,15,0
1616387765,324753,1616387765338,1616387765324,14,1
1616387765,426753,1616387765044,1616387765426,0,14
1616387765,528753,1616387765542,1616387765528,14,14
1616387765,630753,1616387765644,1616387765630,14,0
1616387765,732753,1616387765746,1616387765732,14,0
1616387765,834753,1616387765848,1616387765834,14,0
1616387765,936753,1616387765095,1616387765936,0,14
1616387766,38753,1616387766053,1616387766038,15,15
1616387766,140753,1616387766154,1616387766140,14,1
1616387766,242753,1616387766256,1616387766242,14,0
1616387766,344753,1616387766358,1616387766344,14,0
1616387766,446753,1616387766046,1616387766446,0,14
1616387766,548753,1616387766562,1616387766548,14,14
1616387766,650753,1616387766664,1616387766650,14,0
1616387766,752753,1616387766766,1616387766752,14,0
1616387766,854753,1616387766868,1616387766854,14,0
1616387766,956753,1616387766097,1616387766956,0,14
1616387767,58753,1616387767072,1616387767058,14,14
1616387767,160753,1616387767174,1616387767160,14,0
1616387767,262753,1616387767276,1616387767262,14,0
1616387767,364753,1616387767379,1616387767364,15,1
1616387767,466753,1616387767048,1616387767466,0,15
1616387767,568753,1616387767581,1616387767568,13,13
1616387767,669753,1616387767683,1616387767669,14,1
1616387767,771753,1616387767785,1616387767771,14,0
1616387767,873753,1616387767888,1616387767873,15,1
1616387767,975753,1616387767989,1616387767975,14,1
1616387768,77753,1616387768092,1616387768077,15,1
1616387768,179753,1616387768194,1616387768179,15,0
1616387768,281753,1616387768296,1616387768281,15,0
1616387768,383753,1616387768397,1616387768383,14,1
1616387768,485753,1616387768498,1616387768485,13,1
1616387768,586753,1616387768006,1616387768586,0,13
1616387768,688753,1616387768702,1616387768688,14,14
1616387768,790753,1616387768804,1616387768790,14,0
1616387768,892753,1616387768907,1616387768892,15,1
1616387768,994753,1616387769009,1616387768994,15,0
1616387769,96753,1616387769011,1616387769096,0,15
1616387769,198753,1616387769212,1616387769198,14,14
1616387769,300753,1616387769314,1616387769300,14,0
1616387769,402753,1616387769416,1616387769402,14,0
1616387769,504753,1616387769519,1616387769504,15,1
1616387769,606753,1616387769621,1616387769606,15,0
1616387769,708753,1616387769723,1616387769708,15,0
1616387769,810753,1616387769825,1616387769810,15,0
1616387769,912753,1616387769929,1616387769912,17,2
1616387770,14753,1616387770031,1616387770014,17,0
1616387770,116753,1616387770134,1616387770116,18,1
1616387770,218753,1616387770236,1616387770218,18,0
1616387770,320753,1616387770336,1616387770320,16,2
1616387770,422753,1616387770439,1616387770422,17,1
1616387770,524753,1616387770538,1616387770524,14,3
1616387770,626753,1616387770064,1616387770626,0,14
1616387770,728753,1616387770742,1616387770728,14,14
1616387770,830753,1616387770843,1616387770830,13,1
1616387770,931753,1616387770944,1616387770931,13,0
1616387771,32753,1616387771045,1616387771032,13,0
1616387771,133753,1616387771146,1616387771133,13,0
1616387771,234753,1616387771247,1616387771234,13,0
1616387771,335753,1616387771348,1616387771335,13,0
1616387771,436753,1616387771449,1616387771436,13,0
1616387771,537753,1616387771055,1616387771537,0,13
1616387771,638753,1616387771651,1616387771638,13,13
1616387771,739753,1616387771751,1616387771739,12,1
1616387771,840753,1616387771853,1616387771840,13,1
1616387771,941753,1616387771954,1616387771941,13,0
1616387772,42753,1616387772055,1616387772042,13,0
1616387772,143753,1616387772156,1616387772143,13,0
1616387772,244753,1616387772257,1616387772244,13,0
1616387772,345753,1616387772358,1616387772345,13,0
1616387772,446753,1616387772459,1616387772446,13,0
1616387772,547753,1616387772056,1616387772547,0,13
1616387772,648753,1616387772661,1616387772648,13,13
1616387772,749753,1616387772762,1616387772749,13,0
1616387772,850753,1616387772863,1616387772850,13,0
1616387772,951753,1616387772964,1616387772951,13,0
1616387773,52753,1616387773065,1616387773052,13,0
1616387773,153757,1616387773166,1616387773153,13,0
1616387773,254753,1616387773268,1616387773254,14,1
1616387773,356753,1616387773037,1616387773356,0,14
1616387773,458753,1616387773473,1616387773458,15,15
1616387773,559753,1616387773575,1616387773559,16,1
1616387773,660753,1616387773676,1616387773660,16,0
1616387773,761756,1616387773774,1616387773761,13,3
1616387773,862753,1616387773876,1616387773862,14,1
1616387773,964753,1616387773978,1616387773964,14,0
1616387774,66753,1616387774008,1616387774066,0,14
1616387774,168753,1616387774182,1616387774168,14,14
1616387774,270753,1616387774284,1616387774270,14,0
1616387774,372753,1616387774386,1616387774372,14,0
1616387774,474753,1616387774488,1616387774474,14,0
1616387774,576753,1616387774059,1616387774576,0,14
1616387774,678753,1616387774691,1616387774678,13,13
1616387774,780753,1616387774794,1616387774780,14,1
1616387774,882753,1616387774896,1616387774882,14,0
1616387774,984753,1616387774998,1616387774984,14,0
1616387775,86753,1616387775001,1616387775086,0,14
1616387775,188753,1616387775202,1616387775188,14,14
1616387775,290753,1616387775304,1616387775290,14,0
1616387775,392753,1616387775406,1616387775392,14,0
1616387775,596753,1616387775061,1616387775596,0,14
1616387775,698753,1616387775712,1616387775698,14,14
1616387775,800753,1616387775815,1616387775800,15,1
1616387775,902753,1616387775916,1616387775902,14,1
1616387776,4753,1616387776018,1616387776004,14,0
1616387776,106753,1616387776012,1616387776106,0,14
1616387776,208753,1616387776222,1616387776208,14,14
1616387776,310753,1616387776323,1616387776310,13,1
1616387776,412753,1616387776426,1616387776412,14,1
1616387776,514753,1616387776528,1616387776514,14,0
1616387776,616753,1616387776063,1616387776616,0,14
1616387776,718753,1616387776732,1616387776718,14,14
1616387776,820753,1616387776834,1616387776820,14,0
1616387776,922753,1616387776936,1616387776922,14,0
1616387777,24753,1616387777038,1616387777024,14,0
1616387777,126753,1616387777014,1616387777126,0,14
1616387777,228753,1616387777242,1616387777228,14,14
1616387777,330753,1616387777344,1616387777330,14,0
1616387777,432753,1616387777446,1616387777432,14,0
1616387777,534753,1616387777548,1616387777534,14,0
1616387777,636753,1616387777065,1616387777636,0,14
1616387777,738753,1616387777752,1616387777738,14,14
1616387777,840753,1616387777854,1616387777840,14,0
1616387777,942753,1616387777956,1616387777942,14,0
1616387778,44753,1616387778058,1616387778044,14,0
1616387778,146753,1616387778016,1616387778146,0,14
1616387778,248753,1616387778262,1616387778248,14,14
1616387778,350753,1616387778364,1616387778350,14,0
1616387778,452753,1616387778465,1616387778452,13,1
1616387778,554753,1616387778567,1616387778554,13,0
1616387778,656753,1616387778067,1616387778656,0,13
1616387778,758753,1616387778772,1616387778758,14,14
1616387778,860753,1616387778875,1616387778860,15,1
1616387778,962753,1616387778975,1616387778962,13,2
