s,us,chegada,envio,delay_ms,jitter_ms
1617925077,861000,1617925077862,1617925077861,1,0
1617925077,872000,1617925077873,1617925077872,1,0
1617925077,883000,1617925077884,1617925077883,1,0
1617925077,893000,1617925077894,1617925077893,1,0
1617925077,903000,1617925077904,1617925077903,1,0
1617925077,914000,1617925077915,1617925077914,1,0
1617925077,925000,1617925077926,1617925077925,1,0
1617925077,936000,1617925077937,1617925077936,1,0
1617925077,947000,1617925077948,1617925077947,1,0
1617925077,957000,1617925077959,1617925077957,2,1
1617925077,968000,1617925077969,1617925077968,1,1
1617925077,979000,1617925077980,1617925077979,1,0
1617925077,989000,1617925077990,1617925077989,1,0
1617925078,001000,1617925078002,1617925078001,1,0
1617925078,012000,1617925078013,1617925078012,1,0
1617925078,023000,1617925078023,1617925078023,0,1
1617925078,033000,1617925078034,1617925078033,1,1
1617925078,045000,1617925078046,1617925078045,1,0
1617925078,056000,1617925078056,1617925078056,0,1
1617925078,065000,1617925078066,1617925078065,1,1
1617925078,076000,1617925078077,1617925078076,1,0
1617925078,087000,1617925078088,1617925078087,1,0
1617925078,098000,1617925078099,1617925078098,1,0
1617925078,109000,1617925078109,1617925078109,0,1
1617925078,119000,1617925078120,1617925078119,1,1
1617925078,13000,1617925078130,1617925078130,0,1
1617925078,14000,1617925078142,1617925078140,2,2
1617925078,152000,1617925078153,1617925078152,1,1
1617925078,163000,1617925078164,1617925078163,1,0
1617925078,173000,1617925078174,1617925078173,1,0
1617925078,184000,1617925078185,1617925078184,1,0
1617925078,194000,1617925078196,1617925078194,2,1
1617925078,206000,1617925078207,1617925078206,1,1
1617925078,217000,1617925078218,1617925078217,1,0
1617925078,227000,1617925078228,1617925078227,1,0
1617925078,238000,1617925078238,1617925078238,0,1
1617925078,249000,1617925078250,1617925078249,1,1
1617925078,26000,1617925078261,1617925078260,1,0
1617925078,27000,1617925078271,1617925078270,1,0
1617925078,28000,1617925078281,1617925078280,1,0
1617925078,29000,1617925078292,1617925078290,2,1
1617925078,301000,1617925078302,1617925078301,1,1
1617925078,312000,1617925078312,1617925078312,0,1
1617925078,322000,1617925078324,1617925078322,2,2
1617925078,334000,1617925078335,1617925078334,1,1
1617925078,344000,1617925078345,1617925078344,1,0
1617925078,355000,1617925078356,1617925078355,1,0
1617925078,365000,1617925078366,1617925078365,1,0
1617925078,375000,1617925078376,1617925078375,1,0
1617925078,386000,1617925078387,1617925078386,1,0
1617925078,396000,1617925078397,1617925078396,1,0
1617925078,406000,1617925078407,1617925078406,1,0
1617925078,417000,1617925078418,1617925078417,1,0
1617925078,428000,1617925078429,1617925078428,1,0
1617925078,439000,1617925078440,1617925078439,1,0
1617925078,45000,1617925078451,1617925078450,1,0
1617925078,46000,1617925078461,1617925078460,1,0
1617925078,47000,1617925078471,1617925078470,1,0
1617925078,48000,1617925078482,1617925078480,2,1
1617925078,492000,1617925078492,1617925078492,0,2
1617925078,502000,1617925078503,1617925078502,1,1
1617925078,512000,1617925078514,1617925078512,2,1
1617925078,523000,1617925078524,1617925078523,1,1
1617925078,534000,1617925078535,1617925078534,1,0
1617925078,545000,1617925078546,1617925078545,1,0
1617925078,556000,1617925078556,1617925078556,0,1
1617925078,566000,1617925078568,1617925078566,2,2
1617925078,577000,1617925078578,1617925078577,1,1
1617925078,588000,1617925078589,1617925078588,1,0
1617925078,599000,1617925078600,1617925078599,1,0
1617925078,61000,1617925078610,1617925078610,0,1
1617925078,62000,1617925078621,1617925078620,1,1
1617925078,63000,1617925078632,1617925078630,2,1
1617925078,642000,1617925078643,1617925078642,1,1
1617925078,652000,1617925078653,1617925078652,1,0
1617925078,663000,1617925078664,1617925078663,1,0
1617925078,673000,1617925078674,1617925078673,1,0
1617925078,684000,1617925078685,1617925078684,1,0
1617925078,694000,1617925078695,1617925078694,1,0
1617925078,704000,1617925078705,1617925078704,1,0
1617925078,715000,1617925078716,1617925078715,1,0
1617925078,725000,1617925078726,1617925078725,1,0
1617925078,736000,1617925078737,1617925078736,1,0
1617925078,746000,1617925078747,1617925078746,1,0
1617925078,757000,1617925078758,1617925078757,1,0
1617925078,768000,1617925078769,1617925078768,1,0
1617925078,778000,1617925078786,1617925078778,8,7
1617925078,795000,1617925078796,1617925078795,1,7
1617925078,805000,1617925078806,1617925078805,1,0
1617925078,816000,1617925078817,1617925078816,1,0
1617925078,827000,1617925078828,1617925078827,1,0
1617925078,837000,1617925078838,1617925078837,1,0
1617925078,847000,1617925078848,1617925078847,1,0
1617925078,857000,1617925078858,1617925078857,1,0
1617925078,868000,1617925078869,1617925078868,1,0
1617925078,879000,1617925078880,1617925078879,1,0
1617925078,89000,1617925078891,1617925078890,1,0
1617925078,901000,1617925078902,1617925078901,1,0
1617925078,912000,1617925078913,1617925078912,1,0
1617925078,922000,1617925078923,1617925078922,1,0
1617925078,932000,1617925078934,1617925078932,2,1
1617925078,944000,1617925078945,1617925078944,1,1
1617925078,955000,1617925078956,1617925078955,1,0
1617925078,966000,1617925078966,1617925078966,0,1
1617925078,976000,1617925078977,1617925078976,1,1
1617925078,987000,1617925078987,1617925078987,0,1
1617925078,996000,1617925078997,1617925078996,1,1
1617925079,007000,1617925079008,1617925079007,1,0
1617925079,018000,1617925079018,1617925079018,0,1
1617925079,027000,1617925079028,1617925079027,1,1
1617925079,038000,1617925079039,1617925079038,1,0
1617925079,049000,1617925079050,1617925079049,1,0
1617925079,06000,1617925079061,1617925079060,1,0
1617925079,07000,1617925079072,1617925079070,2,1
1617925079,082000,1617925079083,1617925079082,1,1
