s,us,chegada,envio,delay_ms,jitter_ms
1616390466,828763,1616390466943,1616390466828,115,0
1616390467,830759,1616390467096,1616390467830,0,115
1616390468,832759,1616390468088,1616390468832,0,0
1616390469,834759,1616390469905,1616390469834,71,71
1616390470,836759,1616390470852,1616390470836,16,55
1616390471,838759,1616390471953,1616390471838,115,99
1616390472,840759,1616390472875,1616390472840,35,80
1616390473,842759,1616390473899,1616390473842,57,22
1616390474,844759,1616390474923,1616390474844,79,22
1616390475,846759,1616390475947,1616390475846,101,22
1616390476,848767,1616390476971,1616390476848,123,22
1616390477,849759,1616390477892,1616390477849,43,80
1616390478,851759,1616390478917,1616390478851,66,23
1616390479,853759,1616390479094,1616390479853,0,66
1616390480,855759,1616390480964,1616390480855,109,109
1616390481,857759,1616390481988,1616390481857,131,22
1616390482,859759,1616390482091,1616390482859,0,131
1616390483,861759,1616390483876,1616390483861,15,15
1616390484,863759,1616390484878,1616390484863,15,0
1616390485,865766,1616390485088,1616390485865,0,15
1616390486,867759,1616390486904,1616390486867,37,37
1616390487,869759,1616390487928,1616390487869,59,22
1616390488,871759,1616390488952,1616390488871,81,22
1616390489,873759,1616390489976,1616390489873,103,22
1616390490,875759,1616390491000,1616390490875,125,22
1616390491,877759,1616390491921,1616390491877,44,81
1616390492,879759,1616390492946,1616390492879,67,23
1616390493,881759,1616390493897,1616390493881,16,51
1616390494,883759,1616390494994,1616390494883,111,95
1616390495,885759,1616390496018,1616390495885,133,22
1616390496,887759,1616390496941,1616390496887,54,79
1616390497,889759,1616390497964,1616390497889,75,21
1616390498,891759,1616390498988,1616390498891,97,22
1616390499,893759,1616390500012,1616390499893,119,22
1616390500,896759,1616390500934,1616390500896,38,81
1616390501,898759,1616390501915,1616390501898,17,21
1616390502,900759,1616390502982,1616390502900,82,65
1616390503,902759,1616390504006,1616390503902,104,22
1616390504,904759,1616390505003,1616390504904,99,5
1616390505,906759,1616390505952,1616390505906,46,53
1616390506,908759,1616390506976,1616390506908,68,22
1616390507,910759,1616390507999,1616390507910,89,21
1616390508,912759,1616390509023,1616390508912,111,22
1616390509,914759,1616390510048,1616390509914,134,23
1616390510,916759,1616390511072,1616390510916,156,22
1616390511,918759,1616390512095,1616390511918,177,21
1616390512,920758,1616390513012,1616390512920,92,85
1616390513,922758,1616390514043,1616390513922,121,29
1616390514,925758,1616390514964,1616390514925,39,82
1616390515,927758,1616390515987,1616390515927,60,21
1616390516,929758,1616390517001,1616390516929,72,12
1616390517,931758,1616390518035,1616390517931,104,32
1616390518,933758,1616390519059,1616390518933,126,22
1616390519,935758,1616390519981,1616390519935,46,80
1616390520,937758,1616390521005,1616390520937,68,22
1616390521,939758,1616390522029,1616390521939,90,22
1616390522,941758,1616390523155,1616390522941,214,124
1616390523,943758,1616390523975,1616390523943,32,182
1616390524,945758,1616390524999,1616390524945,54,22
1616390525,947758,1616390526023,1616390525947,76,22
