s,us,chegada,envio,delay_ms,jitter_ms
1617931722,513000,1617931722514,1617931722513,1,0
1617931723,514000,1617931723516,1617931723514,2,1
1617931724,516000,1617931724517,1617931724516,1,1
1617931725,517000,1617931725518,1617931725517,1,0
1617931726,518000,1617931726520,1617931726518,2,1
1617931727,519000,1617931727521,1617931727519,2,0
1617931728,52000,1617931728521,1617931728520,1,1
1617931729,521000,1617931729523,1617931729521,2,1
1617931730,522000,1617931730523,1617931730522,1,1
1617931731,524000,1617931731525,1617931731524,1,0
1617931732,525000,1617931732526,1617931732525,1,0
1617931733,527000,1617931733528,1617931733527,1,0
1617931734,529000,1617931734530,1617931734529,1,0
1617931735,53000,1617931735531,1617931735530,1,0
1617931736,532000,1617931736533,1617931736532,1,0
1617931737,534000,1617931737535,1617931737534,1,0
1617931738,535000,1617931738536,1617931738535,1,0
1617931739,537000,1617931739538,1617931739537,1,0
1617931740,538000,1617931740539,1617931740538,1,0
1617931741,539000,1617931741540,1617931741539,1,0
1617931742,54000,1617931742548,1617931742540,8,7
1617931743,549000,1617931743550,1617931743549,1,7
1617931744,551000,1617931744552,1617931744551,1,0
1617931745,552000,1617931745553,1617931745552,1,0
1617931746,554000,1617931746555,1617931746554,1,0
1617931747,555000,1617931747556,1617931747555,1,0
1617931748,556000,1617931748558,1617931748556,2,1
1617931749,557000,1617931749558,1617931749557,1,1
1617931750,558000,1617931750560,1617931750558,2,1
1617931751,56000,1617931751561,1617931751560,1,1
1617931752,561000,1617931752562,1617931752561,1,0
1617931753,563000,1617931753564,1617931753563,1,0
1617931754,565000,1617931754566,1617931754565,1,0
1617931755,566000,1617931755567,1617931755566,1,0
1617931756,567000,1617931756568,1617931756567,1,0
1617931757,569000,1617931757570,1617931757569,1,0
1617931758,571000,1617931758572,1617931758571,1,0
1617931759,572000,1617931759574,1617931759572,2,1
1617931760,574000,1617931760575,1617931760574,1,1
1617931761,576000,1617931761577,1617931761576,1,0
1617931762,577000,1617931762578,1617931762577,1,0
1617931763,579000,1617931763580,1617931763579,1,0
1617931764,581000,1617931764582,1617931764581,1,0
1617931765,582000,1617931765584,1617931765582,2,1
1617931766,583000,1617931766584,1617931766583,1,1
1617931767,584000,1617931767585,1617931767584,1,0
1617931768,586000,1617931768587,1617931768586,1,0
1617931769,587000,1617931769588,1617931769587,1,0
1617931770,588000,1617931770590,1617931770588,2,1
1617931771,59000,1617931771591,1617931771590,1,1
1617931772,591000,1617931772592,1617931772591,1,0
1617931773,592000,1617931773593,1617931773592,1,0
1617931774,593000,1617931774595,1617931774593,2,1
1617931775,595000,1617931775596,1617931775595,1,1
1617931776,596000,1617931776597,1617931776596,1,0
1617931777,598000,1617931777599,1617931777598,1,0
1617931778,599000,1617931778600,1617931778599,1,0
1617931779,6000,1617931779602,1617931779600,2,1
1617931780,602000,1617931780603,1617931780602,1,1
1617931781,603000,1617931781604,1617931781603,1,0
1617931782,604000,1617931782606,1617931782604,2,1
