s,us,chegada,envio,delay_ms,jitter_ms
1617924917,822000,1617924917833,1617924917822,11,0
1617924917,83000,1617924917834,1617924917830,4,7
1617924917,832000,1617924917834,1617924917832,2,2
1617924917,832000,1617924917835,1617924917832,3,1
1617924917,833000,1617924917835,1617924917833,2,1
1617924917,835000,1617924917835,1617924917835,0,2
1617924917,835000,1617924917835,1617924917835,0,0
1617924917,836000,1617924917837,1617924917836,1,1
1617924917,838000,1617924917838,1617924917838,0,1
1617924917,839000,1617924917839,1617924917839,0,0
1617924917,84000,1617924917841,1617924917840,1,1
1617924917,842000,1617924917842,1617924917842,0,1
1617924917,843000,1617924917843,1617924917843,0,0
1617924917,844000,1617924917845,1617924917844,1,1
1617924917,846000,1617924917846,1617924917846,0,1
1617924917,847000,1617924917848,1617924917847,1,1
1617924917,849000,1617924917849,1617924917849,0,1
1617924917,85000,1617924917851,1617924917850,1,1
1617924917,851000,1617924917852,1617924917851,1,0
1617924917,853000,1617924917853,1617924917853,0,1
1617924917,854000,1617924917855,1617924917854,1,1
1617924917,856000,1617924917857,1617924917856,1,0
1617924917,858000,1617924917858,1617924917858,0,1
1617924917,858000,1617924917859,1617924917858,1,1
1617924917,859000,1617924917860,1617924917859,1,0
1617924917,861000,1617924917862,1617924917861,1,0
1617924917,863000,1617924917863,1617924917863,0,1
1617924917,864000,1617924917865,1617924917864,1,1
1617924917,866000,1617924917866,1617924917866,0,1
1617924917,866000,1617924917867,1617924917866,1,1
1617924917,867000,1617924917868,1617924917867,1,0
1617924917,869000,1617924917869,1617924917869,0,1
1617924917,87000,1617924917871,1617924917870,1,1
1617924917,872000,1617924917873,1617924917872,1,0
1617924917,874000,1617924917874,1617924917874,0,1
1617924917,874000,1617924917875,1617924917874,1,1
1617924917,875000,1617924917876,1617924917875,1,0
1617924917,877000,1617924917877,1617924917877,0,1
1617924917,878000,1617924917879,1617924917878,1,1
1617924917,88000,1617924917880,1617924917880,0,1
1617924917,88000,1617924917881,1617924917880,1,1
1617924917,881000,1617924917882,1617924917881,1,0
1617924917,883000,1617924917885,1617924917883,2,1
1617924917,884000,1617924917887,1617924917884,3,1
1617924917,886000,1617924917887,1617924917886,1,2
1617924917,887000,1617924917888,1617924917887,1,0
1617924917,889000,1617924917889,1617924917889,0,1
1617924917,891000,1617924917891,1617924917891,0,0
1617924917,891000,1617924917892,1617924917891,1,1
1617924917,892000,1617924917894,1617924917892,2,1
1617924917,893000,1617924917894,1617924917893,1,1
1617924917,895000,1617924917895,1617924917895,0,1
1617924917,895000,1617924917896,1617924917895,1,1
1617924917,896000,1617924917897,1617924917896,1,0
1617924917,898000,1617924917898,1617924917898,0,1
1617924917,898000,1617924917898,1617924917898,0,0
1617924917,899000,1617924917900,1617924917899,1,1
1617924917,9000,1617924917901,1617924917900,1,0
1617924917,902000,1617924917902,1617924917902,0,1
1617924917,902000,1617924917902,1617924917902,0,0
1617924917,904000,1617924917904,1617924917904,0,0
1617924917,905000,1617924917906,1617924917905,1,1
1617924917,906000,1617924917906,1617924917906,0,1
1617924917,907000,1617924917908,1617924917907,1,1
1617924917,908000,1617924917909,1617924917908,1,0
1617924917,91000,1617924917910,1617924917910,0,1
1617924917,912000,1617924917912,1617924917912,0,0
1617924917,913000,1617924917914,1617924917913,1,1
1617924917,914000,1617924917915,1617924917914,1,0
1617924917,916000,1617924917916,1617924917916,0,1
1617924917,917000,1617924917917,1617924917917,0,0
1617924917,917000,1617924917917,1617924917917,0,0
1617924917,918000,1617924917919,1617924917918,1,1
1617924917,919000,1617924917920,1617924917919,1,0
1617924917,92000,1617924917921,1617924917920,1,0
1617924917,922000,1617924917923,1617924917922,1,0
1617924917,922000,1617924917923,1617924917922,1,0
1617924917,924000,1617924917925,1617924917924,1,0
1617924917,926000,1617924917926,1617924917926,0,1
1617924917,927000,1617924917928,1617924917927,1,1
1617924917,928000,1617924917929,1617924917928,1,0
1617924917,93000,1617924917930,1617924917930,0,1
1617924917,932000,1617924917932,1617924917932,0,0
1617924917,933000,1617924917934,1617924917933,1,1
1617924917,934000,1617924917934,1617924917934,0,1
1617924917,935000,1617924917937,1617924917935,2,2
1617924917,937000,1617924917937,1617924917937,0,2
1617924917,938000,1617924917939,1617924917938,1,1
1617924917,94000,1617924917940,1617924917940,0,1
1617924917,94000,1617924917940,1617924917940,0,0
1617924917,941000,1617924917942,1617924917941,1,1
1617924917,942000,1617924917942,1617924917942,0,1
1617924917,943000,1617924917944,1617924917943,1,1
1617924917,945000,1617924917945,1617924917945,0,1
1617924917,945000,1617924917946,1617924917945,1,1
1617924917,946000,1617924917947,1617924917946,1,0
1617924917,947000,1617924917948,1617924917947,1,0
1617924917,948000,1617924917949,1617924917948,1,0
